aX,aY,aZ,gX,gY,gZ
0.395,0.604,0.692,3.601,87.708,-101.379
0.384,0.625,0.739,12.634,85.876,-99.182
0.376,0.591,0.722,25.757,84.412,-96.985
0.401,0.489,0.690,33.508,84.229,-93.811
0.441,0.416,0.653,38.269,85.571,-89.966
0.493,0.328,0.635,39.124,85.754,-86.243
0.544,0.265,0.579,36.926,83.130,-83.496
0.600,0.219,0.513,32.776,79.773,-81.421
0.637,0.219,0.510,26.245,75.012,-80.261
0.648,0.268,0.539,19.043,70.068,-80.383
0.621,0.339,0.570,14.282,66.162,-80.200
0.610,0.370,0.616,10.742,64.270,-79.163
0.609,0.361,0.609,8.911,61.951,-78.430
0.617,0.345,0.628,10.620,59.143,-77.271
0.637,0.317,0.592,14.648,57.495,-76.050
0.656,0.265,0.550,17.456,54.565,-74.646
0.699,0.180,0.508,16.541,52.063,-72.754
0.715,0.138,0.515,16.724,50.293,-70.251
0.719,0.113,0.500,18.066,49.072,-67.627
0.729,0.083,0.487,19.836,47.607,-65.308
0.737,0.065,0.493,20.569,46.509,-63.354
0.743,0.074,0.494,22.156,45.044,-61.218
0.736,0.133,0.528,22.705,43.945,-59.143
0.720,0.193,0.548,24.536,43.030,-57.312
0.709,0.233,0.552,28.564,41.443,-55.359
0.702,0.258,0.525,30.640,40.527,-52.856
0.699,0.257,0.517,33.997,39.063,-49.133
0.714,0.236,0.513,37.659,38.452,-45.166
0.724,0.177,0.522,40.466,38.391,-40.771
0.729,0.160,0.501,43.335,37.170,-36.926
0.730,0.136,0.512,43.091,36.865,-34.241
0.748,0.122,0.477,39.734,35.950,-32.715
0.756,0.128,0.483,33.386,33.691,-32.166
0.767,0.139,0.485,24.658,31.494,-32.166
0.764,0.164,0.477,17.517,30.151,-32.104
0.763,0.192,0.481,13.611,29.358,-31.738
0.762,0.199,0.474,11.169,29.053,-31.372
0.774,0.199,0.495,9.460,29.114,-30.212
0.767,0.218,0.536,8.362,29.297,-28.809
0.775,0.203,0.560,9.460,30.212,-26.733
0.796,0.198,0.542,13.062,30.945,-23.987
0.812,0.218,0.533,17.151,30.579,-21.362
0.831,0.215,0.520,18.433,30.029,-19.104
0.850,0.203,0.512,17.761,29.053,-16.846

0.039,0.007,0.852,19.165,-23.254,-6.592
0.022,-0.018,0.869,21.851,-25.024,-8.606
0.002,-0.050,0.880,19.714,-26.428,-9.644
-0.008,-0.057,0.885,10.986,-26.794,-8.850
-0.013,-0.045,0.894,5.249,-27.893,-6.653
-0.019,-0.036,0.905,5.493,-30.029,-4.822
-0.024,-0.034,0.930,7.812,-32.471,-3.784
-0.026,-0.030,0.964,8.667,-34.485,-3.296
-0.027,-0.019,0.993,9.949,-35.400,-3.113
-0.028,-0.005,1.023,13.245,-34.729,-3.174
-0.031,0.011,1.050,13.794,-32.837,-2.930
-0.035,0.024,1.055,10.925,-29.602,-3.662
-0.041,0.032,1.056,6.104,-26.184,-4.822
-0.047,0.024,1.051,0.183,-23.437,-6.348
-0.054,0.018,1.048,-3.723,-21.362,-7.629
-0.056,0.005,1.038,-4.822,-19.226,-7.996
-0.055,0.009,1.032,-3.540,-17.822,-7.446
-0.059,0.016,1.019,-2.563,-16.846,-7.080
-0.075,0.022,1.004,-2.747,-15.869,-7.385
-0.084,0.047,0.998,-2.747,-15.686,-7.751
-0.073,0.061,1.015,0.183,-17.517,-7.751
-0.069,0.050,1.048,5.005,-19.897,-8.240
-0.071,0.012,1.092,10.010,-21.545,-8.545
-0.062,0.004,1.135,10.803,-20.447,-8.362
-0.051,0.016,1.151,3.418,-17.212,-8.911
-0.055,0.034,1.156,-3.296,-13.550,-10.620
-0.071,0.055,1.151,-4.517,-10.681,-12.695
-0.094,0.075,1.150,-1.587,-8.667,-15.686
-0.113,0.077,1.199,6.226,-9.399,-19.348
-0.138,0.029,1.290,13.000,-10.254,-23.499
-0.142,0.038,1.403,11.108,-9.644,-28.687
-0.071,0.175,1.595,11.230,-9.644,-34.363
-0.043,0.234,1.833,31.433,-10.132,-42.542
-0.078,0.279,2.051,51.025,-2.625,-54.321
-0.199,0.206,2.165,62.744,14.160,-70.740
-0.447,0.034,2.157,58.350,39.978,-88.928
-0.651,-0.317,2.084,47.180,62.744,-97.717
-0.780,-0.646,2.098,37.659,66.589,-87.708
-0.811,-0.880,2.200,28.809,49.438,-59.875
-0.718,-0.900,2.458,30.151,23.010,-23.499
-0.561,-0.688,2.679,50.415,4.883,9.583
-0.404,-0.343,2.823,97.473,5.249,41.260
-0.271,-0.059,2.844,148.804,25.696,63.843
-0.112,0.240,2.691,184.937,66.345,77.271
-0.002,0.510,2.464,202.332,114.441,83.618
0.058,0.697,2.167,184.143,162.537,78.125
0.064,0.801,1.672,134.460,212.097,59.692
0.016,0.736,0.931,91.675,254.700,35.583
-0.038,0.532,0.066,85.205,278.259,16.357
-0.091,0.274,-0.995,92.285,280.701,4.089
-0.063,0.046,-2.066,99.854,249.023,-2.686
0.100,-0.005,-2.778,96.497,171.509,-3.906
0.227,-0.002,-2.714,110.657,52.490,0.366
0.303,-0.022,-2.114,151.794,-73.669,6.104
0.381,0.063,-1.488,160.400,-155.518,2.747
0.430,0.158,-1.004,115.479,-183.105,-10.925
0.383,0.130,-0.683,41.443,-176.025,-24.414
0.251,0.032,-0.497,-38.391,-151.672,-30.334
0.155,-0.027,-0.377,-107.727,-121.704,-31.677
0.052,-0.109,-0.288,-147.522,-98.450,-30.762
-0.077,-0.199,-0.249,-159.790,-86.731,-28.320
-0.234,-0.265,-0.156,-162.415,-87.097,-26.428
-0.351,-0.300,0.062,-158.997,-95.215,-23.560
-0.399,-0.284,0.319,-145.325,-102.600,-15.808
-0.419,-0.218,0.588,-113.281,-108.337,-3.418
-0.418,-0.149,0.850,-72.815,-111.023,7.080
-0.389,-0.085,1.084,-41.748,-106.689,12.817
-0.326,-0.023,1.290,-28.564,-94.971,15.137
-0.242,0.011,1.417,-33.264,-76.721,15.259
-0.158,0.030,1.448,-49.561,-53.955,13.428
-0.065,0.029,1.400,-65.125,-30.396,10.986
0.023,0.075,1.348,-73.059,-10.864,8.545
0.060,0.060,1.285,-74.280,1.038,3.418
0.064,-0.001,1.233,-73.914,8.423,-2.686
0.142,-0.048,1.186,-76.416,13.428,-6.836
0.070,-0.137,1.152,-77.759,15.015,-10.010
-0.024,-0.116,1.071,-73.425,15.137,-9.155
0.001,-0.087,0.990,-63.049,14.221,-5.188
0.004,-0.042,0.976,-43.579,8.850,-0.854
-0.004,-0.047,1.015,-16.541,-4.700,3.723
0.015,-0.064,1.067,7.080,-15.747,3.113
-0.008,-0.091,1.124,19.470,-20.752,0.854
-0.014,-0.114,1.143,16.785,-20.996,-0.610
-0.009,-0.106,1.166,6.531,-20.630,-0.183
-0.003,-0.094,1.161,1.221,-20.447,2.258
-0.019,-0.132,1.161,1.404,-19.409,5.493
-0.020,-0.145,1.125,-1.221,-16.296,8.911
-0.023,-0.119,1.063,-7.629,-13.672,11.536
-0.015,-0.078,1.021,-12.573,-15.137,12.268
-0.006,-0.029,1.014,-12.634,-19.409,11.536
0.014,0.031,1.032,-7.507,-24.170,10.681
0.014,0.066,1.067,-0.305,-27.527,9.277
0.007,0.077,1.091,3.540,-26.855,6.226
-0.001,0.061,1.116,-2.136,-23.499,1.770
-0.018,0.028,1.126,-15.747,-17.639,-3.235
-0.036,-0.011,1.109,-28.320,-11.536,-7.080
-0.059,-0.030,1.080,-33.447,-6.958,-9.338
-0.075,-0.037,1.057,-30.212,-4.822,-9.949
-0.080,-0.046,1.058,-18.799,-5.493,-8.545
-0.089,-0.078,1.081,-5.188,-8.362,-6.775
-0.096,-0.111,1.109,0.854,-9.827,-5.249
-0.091,-0.113,1.103,-4.211,-7.996,-3.662
-0.090,-0.081,1.084,-11.841,-5.310,-1.282
-0.056,-0.088,1.056,-12.085,-3.418,0.732
-0.070,-0.043,1.049,-7.324,-1.343,4.700
-0.070,-0.031,1.016,-5.493,-0.671,5.005
-0.069,-0.023,1.005,-6.470,-0.916,2.441
-0.071,-0.024,1.012,-3.540,-2.441,1.099
-0.062,-0.022,1.020,0.916,-3.357,-0.183
-0.049,-0.018,1.036,5.554,-3.906,-0.916
-0.039,-0.007,1.048,8.728,-3.479,-1.831
-0.027,-0.006,1.057,7.751,-0.854,-3.601
-0.031,-0.026,1.044,-0.427,4.700,-5.554
-0.040,-0.021,1.009,-14.404,11.780,-7.385
-0.049,-0.028,0.972,-22.400,16.357,-9.399
-0.067,-0.052,0.953,-21.851,16.357,-10.742
-0.087,-0.063,0.948,-18.921,14.038,-10.803
-0.099,-0.074,0.968,-11.719,9.460,-9.644
-0.107,-0.093,0.995,-2.441,5.615,-8.057

0.003,-0.001,0.973,-0.732,-1.099,-1.953
-0.008,0.023,0.919,-4.883,-0.244,-1.892
-0.011,0.031,0.902,-6.836,-1.221,-2.136
-0.012,0.024,0.904,-3.479,-4.089,-2.319
-0.005,0.023,0.925,2.563,-6.958,-1.892
-0.003,0.022,0.946,6.592,-8.911,-1.648
-0.003,0.019,0.968,5.005,-9.583,-1.648
0.001,0.010,0.983,1.160,-9.277,-1.831
0.000,0.008,0.985,-2.502,-8.057,-1.526
-0.000,0.011,0.971,-4.272,-6.714,-0.916
-0.004,0.014,0.964,-4.578,-6.042,-0.671
-0.006,0.013,0.958,-4.883,-5.859,-0.671
-0.009,0.009,0.955,-5.127,-5.920,-0.610
-0.010,0.007,0.966,-2.991,-6.287,-0.488
-0.011,0.002,0.970,-1.099,-6.287,-0.366
-0.010,0.009,0.962,-3.174,-5.798,-0.183
-0.014,0.014,0.944,-6.226,-5.249,-0.122
-0.034,0.024,0.923,-10.681,-5.005,-0.488
-0.062,0.046,0.894,-19.836,-5.310,-1.221
-0.104,0.049,0.887,-25.696,-7.202,-2.197
-0.151,0.050,0.897,-26.917,-10.864,-2.991
-0.162,0.034,0.942,-24.536,-16.235,-3.357
-0.162,-0.023,1.029,-17.883,-23.376,-3.357
-0.137,-0.084,1.130,-11.597,-27.832,-2.502
-0.087,-0.114,1.212,-12.085,-28.748,-0.366
-0.030,-0.139,1.275,-15.625,-27.283,1.465
-0.001,-0.156,1.318,-15.930,-24.719,2.502
0.011,-0.151,1.330,-15.198,-21.484,3.723
-0.000,-0.135,1.302,-13.367,-19.043,5.310
-0.036,-0.104,1.247,-11.292,-18.311,7.080
-0.089,-0.041,1.211,-12.939,-20.874,8.240
-0.152,0.016,1.223,-14.343,-28.564,7.568
-0.226,0.061,1.334,-8.240,-42.480,4.639
-0.270,0.111,1.534,2.258,-60.486,1.343
-0.382,0.113,1.854,21.545,-80.322,-3.113
-0.359,-0.013,2.213,52.673,-90.332,-4.456
-0.437,-0.059,2.583,88.562,-84.900,-1.465
-0.520,-0.245,2.836,93.628,-77.576,-7.690
-0.627,-0.293,3.035,72.327,-50.537,-5.066
-0.616,-0.344,3.125,39.368,-15.808,2.869
-0.618,-0.286,3.177,15.686,4.089,14.160
-0.573,-0.228,3.187,18.494,12.939,27.832
-0.509,-0.025,3.131,51.636,21.790,45.532
-0.421,0.262,2.988,97.229,39.978,67.932
-0.282,0.592,2.709,132.385,69.519,86.304
-0.191,0.925,2.375,155.151,100.098,91.858
-0.115,1.188,1.956,158.630,129.150,82.825
-0.123,1.264,1.379,136.536,162.048,61.523
-0.022,1.189,0.540,82.397,195.557,33.630
0.132,1.229,-0.473,7.202,216.064,0.610
0.278,1.131,-1.657,-60.303,204.956,-40.405
0.398,0.584,-2.520,-95.459,156.067,-81.909
0.531,-0.142,-3.002,-109.802,86.853,-100.525
0.718,-0.520,-3.060,-102.417,14.648,-86.487
0.838,-0.622,-2.841,-71.777,-40.710,-58.838
0.804,-0.646,-2.517,-46.875,-63.904,-43.396
0.679,-0.648,-2.175,-53.406,-58.228,-44.800
0.566,-0.668,-1.970,-74.463,-41.199,-49.500
0.359,-0.626,-1.736,-84.534,-33.203,-51.025
0.141,-0.544,-1.441,-68.909,-33.203,-53.162
-0.075,-0.470,-1.057,-42.358,-43.213,-56.213
-0.312,-0.398,-0.666,-24.109,-53.223,-53.162
-0.503,-0.280,-0.272,-20.569,-54.199,-44.067
-0.605,-0.169,0.133,-30.701,-52.368,-34.058
-0.625,-0.036,0.562,-41.016,-53.894,-23.560
-0.604,0.100,0.988,-35.156,-53.284,-13.062
-0.537,0.148,1.371,-28.015,-46.143,-10.986
-0.508,0.098,1.698,-8.911,-41.382,-12.756
-0.433,0.026,1.947,4.150,-30.640,-8.789
-0.334,-0.025,2.044,-4.578,-10.742,1.038
-0.213,-0.009,2.036,-29.114,10.254,10.986
-0.117,0.059,1.958,-51.941,24.902,17.029
-0.083,0.165,1.797,-64.697,32.043,17.456
-0.068,0.277,1.609,-60.791,33.630,15.930
-0.048,0.353,1.442,-45.105,31.128,17.090
0.007,0.421,1.364,-28.015,25.146,18.799
0.099,0.430,1.364,-17.517,17.822,18.005
0.048,0.387,1.311,-16.541,10.681,12.207
0.079,0.386,1.316,-21.423,8.179,7.629
0.146,0.243,1.379,-20.386,5.676,10.437
0.330,0.135,1.318,-23.071,5.310,15.137
0.134,0.068,1.358,-44.617,6.409,14.587
0.123,0.123,1.188,-61.584,14.954,15.625
0.147,0.272,1.006,-35.889,13.977,31.799
0.186,0.307,0.916,-17.151,8.301,34.729
0.154,0.303,0.909,-25.330,-13.123,26.184
0.122,0.306,0.925,-32.959,-29.968,19.531
0.130,0.297,0.980,-23.193,-37.903,17.578
0.143,0.349,1.028,-0.854,-39.978,18.127
0.132,0.402,1.066,19.775,-40.466,18.066
0.121,0.422,1.116,27.466,-37.292,14.404
0.072,0.404,1.144,23.621,-30.762,5.371
0.021,0.334,1.166,17.395,-23.926,-3.296
-0.051,0.210,1.222,15.198,-20.691,-9.216
-0.087,0.121,1.214,11.597,-16.052,-12.451
-0.103,0.047,1.257,-2.869,-15.015,-12.024
-0.085,0.010,1.212,-27.954,-11.902,-15.930
-0.111,0.019,1.169,-41.016,-9.827,-15.808
-0.068,0.054,1.104,-34.973,-8.423,-9.583
-0.041,0.087,1.072,-20.813,-8.545,-2.441
-0.039,0.150,1.033,-9.888,-7.202,0.122
-0.033,0.176,1.005,-7.446,-7.507,-2.502
-0.045,0.158,1.010,-7.263,-8.850,-6.470
-0.052,0.115,1.048,-2.502,-10.315,-7.812
-0.046,0.085,1.075,1.709,-9.644,-7.019
-0.031,0.077,1.086,1.160,-7.324,-7.080
-0.025,0.073,1.086,-3.418,-5.188,-7.141
-0.032,0.059,1.071,-9.644,-2.014,-7.446
-0.050,0.036,1.029,-15.686,2.014,-7.874
-0.052,0.032,0.984,-20.630,5.249,-7.446
-0.046,0.038,0.951,-20.569,5.554,-5.615
-0.041,0.060,0.947,-14.709,3.540,-3.174
-0.030,0.075,0.957,-8.179,1.404,-1.343
-0.024,0.073,0.968,-4.150,-0.061,-0.183
-0.023,0.066,0.976,-2.258,-0.610,1.465
-0.013,0.084,0.965,-3.174,0.061,3.357
-0.005,0.114,0.936,-6.592,1.465,4.700
0.005,0.137,0.911,-7.690,2.136,5.249
0.016,0.147,0.892,-4.028,0.977,5.432

-0.000,-0.018,0.944,-4.150,-2.991,0.427
-0.001,-0.028,0.958,-3.540,-3.601,0.305
0.001,-0.036,0.973,-4.700,-3.906,0.366
0.003,-0.039,0.974,-7.690,-3.235,0.610
0.008,-0.027,0.964,-11.292,-2.014,0.854
0.012,-0.018,0.951,-12.695,-1.648,1.221
0.012,-0.014,0.943,-11.047,-2.075,1.099
0.006,-0.010,0.934,-8.545,-2.869,0.977
0.001,-0.009,0.929,-7.812,-3.479,0.793
-0.007,-0.011,0.934,-6.897,-4.578,0.854
-0.012,-0.021,0.937,-4.700,-5.432,0.916
-0.021,-0.020,0.938,-1.038,-6.897,0.793
-0.030,-0.017,0.924,2.319,-8.240,0.854
-0.018,0.011,0.912,0.977,-9.399,0.183
-0.024,-0.021,0.893,0.916,-12.207,-1.526
-0.006,-0.044,0.896,2.136,-16.052,-2.319
0.011,-0.037,0.887,-2.197,-17.456,-2.258
0.002,-0.033,0.853,-9.277,-18.799,-2.441
-0.024,-0.051,0.886,-11.108,-21.606,-2.136
-0.017,-0.042,0.891,-12.329,-24.841,0.122
-0.046,-0.049,0.908,-6.165,-29.602,-1.282
-0.057,-0.029,0.926,-0.061,-31.555,-4.883
-0.059,-0.004,0.932,-4.333,-32.715,-7.996
-0.080,-0.005,0.947,-16.235,-32.166,-13.123
-0.104,-0.060,0.956,-27.283,-29.114,-18.372
-0.111,-0.104,0.955,-35.400,-26.123,-20.447
-0.131,-0.131,0.970,-39.978,-24.536,-20.935
-0.095,-0.127,0.985,-40.161,-23.804,-23.682
-0.256,-0.215,0.986,-41.748,-21.484,-31.311
-0.219,-0.134,1.026,-41.931,-26.184,-20.325
-0.210,-0.095,1.144,-32.593,-32.043,-16.663
-0.256,-0.074,1.302,-5.371,-42.419,-13.794
-0.328,-0.171,1.571,17.334,-54.871,-7.874
-0.376,-0.170,1.895,29.419,-67.017,1.831
-0.462,-0.138,2.244,49.316,-73.669,8.789
-0.479,-0.070,2.630,83.923,-74.646,15.930
-0.760,-0.157,2.982,122.986,-67.200,23.193
-0.536,-0.092,3.203,152.771,-41.870,41.809
-0.405,-0.008,3.532,164.734,-14.099,61.523
-0.340,-0.081,3.716,156.494,5.798,59.326
-0.277,-0.120,3.843,125.549,35.034,51.575
-0.174,-0.038,3.756,87.585,72.815,45.532
-0.119,0.158,3.486,63.293,114.014,44.617
-0.073,0.359,3.034,39.795,150.574,46.326
-0.109,0.494,2.374,-4.272,184.631,42.969
-0.075,0.664,1.449,-86.121,220.764,33.569
0.024,0.859,0.447,-176.758,241.516,12.695
0.076,0.818,-0.419,-224.243,234.253,-13.367
0.180,0.567,-1.150,-238.708,204.224,-36.316
0.259,0.177,-1.714,-245.056,162.292,-54.565
0.262,-0.302,-1.930,-255.737,114.319,-65.308
0.203,-0.726,-1.825,-264.221,71.533,-66.406
0.119,-1.018,-1.643,-265.381,43.030,-62.378
0.027,-1.211,-1.398,-261.353,20.386,-55.725
-0.050,-1.327,-1.151,-249.207,5.066,-43.884
-0.115,-1.409,-0.984,-210.388,-5.188,-25.452
-0.172,-1.342,-0.780,-118.652,-15.991,-2.014
-0.185,-1.153,-0.569,-5.859,-30.396,23.437
-0.186,-0.895,-0.472,93.506,-43.091,45.715
-0.208,-0.545,-0.469,158.020,-47.241,59.753
-0.184,-0.194,-0.386,180.969,-49.194,64.575
-0.178,0.060,-0.208,198.303,-54.871,59.875
-0.169,0.235,-0.020,221.924,-57.800,50.537
-0.154,0.333,0.211,237.305,-62.744,43.762
-0.113,0.374,0.450,236.633,-65.613,36.194
-0.076,0.347,0.704,215.576,-64.453,27.283
-0.028,0.270,0.907,178.467,-57.495,16.479
0.025,0.183,1.053,140.442,-45.837,5.676
0.025,0.056,1.139,104.797,-32.898,-2.441
0.007,-0.068,1.176,66.772,-19.592,-6.592
0.008,-0.139,1.167,19.958,-8.911,-7.568
0.032,-0.149,1.150,-22.095,-3.113,-4.944
0.051,-0.105,1.133,-43.518,-3.723,1.038
0.086,-0.000,1.123,-48.035,-7.751,7.690
0.151,0.190,1.136,-47.546,-13.367,11.902
0.137,0.269,1.187,-46.326,-21.240,8.362
0.158,0.305,1.259,-42.847,-25.574,2.441
0.259,0.300,1.309,-39.551,-25.452,0.488
0.273,0.193,1.424,-29.602,-21.545,0.183
0.106,0.215,1.298,-34.729,-8.240,-3.662
0.177,0.237,1.220,-45.898,-0.549,5.432
0.191,0.130,1.243,-43.335,-5.127,5.981
0.138,-0.017,1.177,-30.823,-8.972,4.456
0.107,-0.068,1.093,-21.667,-13.916,4.578
0.073,-0.031,1.054,-9.644,-21.912,9.644
0.081,0.041,1.042,1.465,-30.640,14.099
0.105,0.153,1.064,13.123,-39.551,16.052
0.124,0.233,1.093,27.527,-46.387,14.587
0.121,0.223,1.143,39.185,-50.659,10.315
0.106,0.186,1.183,44.922,-48.523,4.822
0.088,0.135,1.176,36.133,-40.405,-1.221
0.047,0.084,1.156,15.991,-31.738,-6.042
0.011,0.046,1.119,-4.211,-25.085,-8.545
-0.024,0.030,1.087,-13.855,-21.606,-8.606
-0.043,0.034,1.087,-8.667,-23.071,-6.836
-0.079,0.026,1.112,5.005,-26.733,-4.944
-0.072,-0.002,1.175,17.639,-31.311,-2.014
-0.056,-0.021,1.249,22.888,-33.752,0.183
-0.042,-0.042,1.287,22.095,-31.189,0.732
-0.017,-0.045,1.302,17.883,-26.123,1.282
-0.005,-0.035,1.295,11.292,-20.325,1.038
0.006,-0.017,1.256,5.127,-13.184,-0.366
-0.011,0.015,1.207,-0.061,-7.629,-2.441
-0.009,0.039,1.134,-3.174,-3.174,-5.432
-0.005,0.045,1.118,-0.671,-1.587,-7.385
-0.012,0.007,1.130,0.854,-4.150,-10.559
-0.017,-0.025,1.136,1.160,-4.456,-12.390
-0.009,-0.044,1.124,2.319,-2.258,-11.719
-0.005,-0.059,1.114,3.113,-0.549,-10.315
-0.003,-0.070,1.083,2.197,1.831,-9.216
-0.000,-0.071,1.021,-2.075,4.333,-8.728
-0.008,-0.068,0.968,-9.033,4.883,-8.850
-0.016,-0.067,0.929,-11.597,3.235,-8.911
-0.023,-0.068,0.911,-8.118,0.122,-8.179
-0.033,-0.081,0.917,-0.305,-4.272,-6.958
-0.035,-0.094,0.921,6.470,-8.667,-5.005
-0.035,-0.088,0.932,8.179,-12.268,-2.441
-0.030,-0.073,0.933,7.568,-14.526,-0.244
-0.020,-0.042,0.940,7.141,-16.418,1.465

0.002,-0.049,0.946,-1.038,-3.723,-1.160
0.000,-0.060,0.951,-0.244,-4.333,-1.404
-0.001,-0.069,0.956,-0.671,-4.395,-1.587
-0.003,-0.073,0.954,-1.404,-3.906,-1.465
-0.003,-0.074,0.946,-2.136,-3.418,-1.221
-0.002,-0.072,0.933,-3.113,-2.869,-1.099
-0.004,-0.063,0.913,-4.089,-2.380,-1.160
-0.010,-0.053,0.894,-4.333,-2.441,-1.038
-0.017,-0.041,0.883,-3.845,-3.418,-0.977
-0.021,-0.036,0.890,-2.014,-5.005,-1.221
-0.026,-0.040,0.922,1.282,-7.202,-1.526
-0.026,-0.057,0.967,5.310,-8.850,-1.892
-0.031,-0.062,0.986,6.958,-9.155,-2.136
-0.037,-0.055,0.996,4.700,-8.118,-2.197
-0.042,-0.069,1.005,2.991,-7.507,-2.136
-0.056,-0.075,1.003,-0.122,-6.409,-2.258
-0.069,-0.065,0.985,-3.845,-5.737,-2.075
-0.073,-0.062,0.985,-3.845,-6.836,-2.441
-0.084,-0.105,1.013,2.075,-9.155,-2.930
-0.085,-0.138,1.048,4.150,-10.498,-2.197
-0.078,-0.150,1.071,0.671,-10.132,-0.916
-0.070,-0.158,1.078,-3.540,-8.728,0.549
-0.061,-0.153,1.068,-6.165,-6.836,2.563
-0.056,-0.125,1.040,-7.324,-5.249,4.456
-0.052,-0.086,1.002,-8.423,-4.211,5.371
-0.045,-0.062,0.968,-9.216,-4.456,5.432
-0.037,-0.056,0.951,-9.094,-5.798,4.761
-0.026,-0.059,0.950,-9.216,-7.141,3.601
-0.016,-0.059,0.953,-10.864,-8.545,2.441
-0.013,-0.074,0.970,-12.573,-9.827,0.732
-0.012,-0.084,0.979,-14.099,-10.986,-1.099
0.011,-0.042,0.982,-20.691,-12.024,-2.991
0.014,0.036,1.026,-26.855,-13.977,-5.371
0.013,0.100,1.108,-25.024,-16.968,-10.376
-0.036,0.187,1.239,-17.212,-20.325,-19.897
-0.153,0.188,1.509,-2.991,-25.513,-32.227
-0.376,-0.019,1.813,18.433,-31.677,-43.945
-0.405,-0.252,2.150,55.847,-38.879,-43.030
-0.393,-0.326,2.736,95.581,-53.650,-33.875
-0.288,-0.473,3.271,138.550,-66.467,-27.710
-0.312,-0.552,3.724,182.922,-54.504,-21.118
-0.248,-0.622,3.863,210.205,-22.644,-12.329
-0.218,-0.575,4.000,220.337,2.197,-2.686
-0.152,-0.484,3.990,226.013,36.255,13.428
-0.135,-0.405,3.662,246.521,85.144,37.231
-0.169,-0.249,3.083,252.319,133.606,63.293
-0.283,-0.231,2.174,234.009,175.476,84.595
-0.299,-0.043,0.965,206.726,200.684,102.417
-0.234,0.209,-0.097,197.266,194.702,109.131
-0.114,0.487,-0.947,222.046,158.386,98.999
0.102,0.708,-1.395,252.686,100.342,72.083
0.312,0.769,-1.237,266.418,35.889,38.025
0.472,0.596,-0.856,255.920,-13.306,8.118
0.578,0.451,-0.550,205.139,-29.419,-9.766
0.567,0.374,-0.531,144.287,-16.785,-16.052
0.444,0.254,-0.718,93.872,4.272,-14.404
0.297,0.134,-1.009,43.762,20.325,-7.751
0.204,0.122,-1.308,-17.578,25.269,-1.160
0.100,0.114,-1.506,-100.342,21.301,1.099
0.015,0.131,-1.487,-214.783,14.099,-2.258
-0.047,0.151,-1.322,-313.721,-0.061,-8.484
-0.123,0.189,-0.981,-373.291,-21.240,-16.418
-0.157,0.171,-0.615,-370.667,-42.175,-21.729
-0.199,0.107,-0.278,-308.411,-57.251,-23.926
-0.236,0.061,0.045,-221.313,-62.134,-23.621
-0.298,0.042,0.320,-140.320,-55.664,-19.409
-0.284,-0.049,0.492,-92.407,-43.701,-15.686
-0.289,-0.148,0.651,-62.622,-37.537,-18.188
-0.319,-0.312,0.769,-42.419,-33.936,-23.926
-0.346,-0.439,0.823,-28.992,-26.062,-19.592
-0.275,-0.437,0.905,-19.897,-20.752,-6.042
-0.193,-0.373,1.021,-13.916,-20.813,2.625
-0.123,-0.313,1.122,-10.315,-21.118,3.174
-0.052,-0.282,1.207,-11.353,-19.348,2.441
0.028,-0.228,1.261,-22.888,-14.099,3.662
0.106,-0.149,1.305,-39.612,-7.568,5.188
0.187,-0.068,1.298,-53.772,-0.122,4.944
0.248,0.004,1.248,-64.148,7.080,2.319
0.281,0.067,1.178,-74.158,11.047,-2.319
0.281,0.076,1.068,-80.627,12.939,-7.874
0.237,0.057,0.978,-84.290,13.123,-13.184
0.124,0.011,0.848,-87.402,11.658,-18.616
0.035,-0.103,0.775,-89.844,6.470,-22.522
-0.012,-0.204,0.803,-86.731,-3.479,-18.433
0.088,-0.191,0.785,-73.914,-15.137,-7.202
0.172,-0.269,0.945,-50.903,-29.968,-5.432
0.073,-0.191,0.998,-42.419,-39.673,-4.028
0.102,-0.120,1.181,-32.349,-58.472,10.681
0.148,-0.166,1.338,-20.630,-53.650,5.432
0.151,-0.166,1.356,-5.066,-38.696,0.977
0.161,-0.235,1.266,1.709,-21.667,-0.122
0.155,-0.244,1.178,-6.348,-9.033,5.127
0.102,-0.180,1.072,-20.996,-4.578,10.376
0.045,-0.078,0.919,-36.133,-1.099,9.521
-0.032,-0.015,0.819,-39.063,-3.723,5.188
-0.060,0.007,0.811,-23.132,-15.442,3.784
-0.067,0.005,0.882,3.418,-32.654,4.272
-0.045,-0.010,1.002,25.574,-46.936,2.930
-0.029,-0.020,1.138,34.119,-55.176,0.366
-0.007,-0.038,1.249,33.569,-56.152,-2.380
-0.015,-0.093,1.332,29.785,-51.575,-5.493
-0.024,-0.179,1.376,26.306,-43.030,-7.874
-0.037,-0.239,1.393,19.348,-34.180,-8.606
-0.039,-0.291,1.382,8.118,-22.461,-7.324
-0.031,-0.291,1.335,-9.888,-10.437,-4.883
-0.010,-0.225,1.240,-28.564,0.061,-1.770
0.010,-0.166,1.137,-35.706,7.080,0.732
0.017,-0.121,1.045,-34.241,10.132,1.587
0.008,-0.072,0.954,-33.813,10.742,0.977
-0.006,-0.013,0.882,-35.645,9.460,-1.343
-0.019,-0.010,0.853,-33.203,5.737,-4.883
-0.051,-0.044,0.848,-20.935,-0.366,-7.385
-0.043,-0.096,0.899,-10.254,-7.751,-7.935
