aX,aY,aZ,gX,gY,gZ
-0.026,0.715,-0.336,-6.958,-81.177,15.991
0.179,0.961,-0.207,-27.710,-118.774,28.015
0.246,1.080,0.116,-7.202,-144.470,26.611
0.247,1.106,0.915,0.793,-122.559,21.423
-0.218,1.457,-0.195,-56.335,131.592,10.864
-0.585,1.160,-0.697,-58.167,143.921,-1.587
0.177,0.931,0.650,17.273,-103.027,25.513
0.311,0.690,0.963,20.508,-73.242,13.062
0.622,0.895,1.508,-0.122,-59.204,22.888
-0.604,1.359,-1.636,-29.602,112.244,-18.555
0.536,0.792,1.412,-3.784,-60.181,8.118
-0.370,1.092,-1.421,19.165,11.963,-32.959
-0.664,0.890,-1.059,45.593,-57.678,-23.437
0.013,0.882,-0.741,21.484,-6.104,-33.020
-0.019,0.719,-0.706,66.956,-8.667,-39.490
-0.134,0.677,-0.900,87.097,-15.442,-39.124
-0.196,0.708,-1.050,74.036,-33.752,-29.968
-0.125,0.703,-0.928,55.847,-55.603,-16.785
-0.094,0.668,-0.879,40.955,-73.669,-6.958
-0.026,0.556,-0.832,31.128,-90.088,2.380
0.061,0.567,-0.721,14.771,-107.544,13.245
0.138,0.769,-0.252,10.071,-122.437,24.109
0.265,1.048,0.413,37.231,-117.676,26.855
0.304,0.713,0.427,54.565,-99.854,17.090
0.350,0.935,0.431,41.382,-92.957,17.639
0.382,1.190,0.487,44.617,-93.933,20.325
0.454,1.228,0.726,37.476,-92.224,15.259
0.519,1.202,0.779,30.457,-88.562,9.888
0.550,1.161,0.865,27.893,-79.651,0.366
0.719,1.300,0.952,24.048,-60.120,-5.615
0.760,1.377,0.993,18.799,-40.710,-10.193
0.653,1.433,0.680,7.324,-24.475,-15.686
0.403,1.626,0.387,-0.305,-14.038,-23.254
0.288,1.494,0.424,-21.973,1.709,-32.104
0.346,1.253,0.355,-60.059,20.508,-37.109
0.351,1.293,0.326,-61.340,30.090,-39.612
0.345,1.272,0.346,-51.575,44.189,-48.462
0.510,1.212,0.436,-67.566,62.744,-52.307
0.579,1.119,0.431,-73.853,70.801,-52.185
0.437,0.958,0.283,-63.599,74.890,-55.481
0.180,0.938,-0.021,-52.246,76.050,-61.340
-0.124,0.951,-0.187,-17.273,78.918,-72.876
-0.012,0.548,-0.531,-20.142,80.750,-85.083
-0.307,1.060,-0.941,40.649,58.655,-98.083
-0.322,0.904,-1.337,94.543,31.189,-116.821
-0.206,0.663,-1.441,75.195,13.916,-112.793
-0.253,0.575,-1.549,85.815,-6.958,-106.201
-0.275,0.548,-1.533,100.525,-19.165,-99.915
-0.104,0.683,-1.139,102.783,-19.470,-92.468
0.073,0.792,-0.637,117.004,-16.479,-84.839
-0.023,0.450,-0.790,125.549,-28.137,-72.083
-0.037,0.480,-0.691,124.512,-54.565,-55.298
-0.072,0.376,-0.695,116.943,-68.726,-41.138
-0.182,0.165,-0.772,110.474,-84.961,-32.837
-0.076,0.365,-0.813,107.239,-103.149,-21.301
0.240,0.584,-0.304,121.094,-123.840,-18.616
0.606,1.194,1.347,217.773,-91.492,-38.513
0.029,-0.040,0.078,203.613,-52.490,-53.284
0.137,0.343,0.349,56.641,-109.985,7.263
0.478,0.783,0.414,-47.424,-135.559,31.799
0.777,1.186,0.608,-52.246,-139.526,26.245
0.648,1.324,0.758,-6.958,-113.037,4.883
0.755,1.121,0.680,-6.836,-74.097,-13.794
0.933,1.148,1.463,-72.937,-38.391,-16.602
0.971,1.207,1.507,-53.955,-28.748,-13.367
0.816,1.328,1.528,-38.452,-15.808,-23.010
0.794,1.392,1.331,-66.772,8.850,-34.668
0.777,1.338,0.879,-90.942,24.231,-39.978
0.643,1.200,0.573,-94.910,33.081,-46.570
0.728,1.404,0.773,-78.491,45.654,-55.176
0.823,1.447,0.763,-50.781,67.566,-75.806
0.815,1.200,0.756,-39.368,76.965,-85.632
0.797,1.061,0.726,-33.447,79.407,-81.970
0.772,0.961,0.630,-37.354,83.435,-81.726
0.617,0.799,0.305,-41.199,81.909,-88.806
0.232,1.008,0.159,-11.841,71.716,-103.088
0.211,0.863,0.160,27.588,73.486,-112.549
0.632,1.089,-0.043,20.386,81.055,-102.295
0.471,0.750,-0.262,27.649,78.430,-99.976
-0.017,0.492,-0.260,51.636,83.191,-94.971
-0.033,0.169,-0.772,80.139,88.867,-94.788
-0.370,0.506,-0.949,125.671,60.974,-91.064
0.051,0.306,-1.330,113.892,37.903,-89.172
0.155,0.577,-1.380,75.195,17.029,-83.191
-0.039,0.367,-1.420,85.754,-10.498,-79.651
0.041,0.509,-1.107,107.056,-32.349,-65.247
0.418,0.812,-0.594,131.470,-35.095,-58.777
0.085,0.489,-0.505,158.813,-40.588,-60.303
0.160,0.303,-0.686,127.869,-67.993,-37.415
0.174,0.398,-0.639,101.990,-83.374,-9.338
0.195,0.023,-0.776,73.547,-101.379,-1.221
0.394,0.316,-0.911,72.205,-114.075,6.226
0.645,0.849,-0.272,152.405,-121.338,-0.732
0.526,0.556,0.757,239.746,-90.515,-16.602
0.130,-0.482,0.489,148.621,-66.833,-11.780
0.172,-0.293,0.048,-64.941,-90.576,39.307
0.751,0.596,0.340,-142.273,-131.042,66.040
1.158,1.285,1.069,-132.935,-142.395,58.105
1.216,1.588,1.746,-66.101,-127.991,30.334
0.582,0.781,1.910,-7.446,-75.684,-12.329
1.281,0.837,2.356,-25.574,-39.551,2.075
1.387,0.851,2.112,-72.388,-22.278,11.292
1.161,0.968,1.711,-87.341,-7.324,0.854
0.810,0.682,1.119,-107.605,6.592,-12.329
0.657,0.694,1.049,-117.920,18.799,-13.794
0.875,0.920,1.035,-93.201,34.241,-18.372

0.552,0.744,0.247,-18.066,-81.665,35.950
0.701,0.794,0.376,-58.411,-95.276,38.696
0.770,0.971,0.770,-64.209,-97.412,33.325
0.190,0.765,-0.514,31.494,-2.930,-9.033
-0.079,0.995,-0.815,17.334,-14.526,-8.301
0.012,0.770,-0.825,-18.921,-28.687,-6.348
0.028,0.824,-0.923,-26.978,-51.941,1.282
0.121,0.858,-0.773,-28.381,-73.669,6.348
0.233,0.873,-0.508,-30.090,-89.294,9.644
0.350,0.945,0.393,-23.437,-67.505,10.803
-0.008,0.428,-0.362,2.380,-46.326,0.977
-0.026,0.715,-0.336,-6.958,-81.177,15.991
0.179,0.961,-0.207,-27.710,-118.774,28.015
0.246,1.080,0.116,-7.202,-144.470,26.611
0.247,1.106,0.915,0.793,-122.559,21.423
-0.218,1.457,-0.195,-56.335,131.592,10.864
-0.585,1.160,-0.697,-58.167,143.921,-1.587
0.177,0.931,0.650,17.273,-103.027,25.513
0.311,0.690,0.963,20.508,-73.242,13.062
0.622,0.895,1.508,-0.122,-59.204,22.888
-0.604,1.359,-1.636,-29.602,112.244,-18.555
0.536,0.792,1.412,-3.784,-60.181,8.118
-0.370,1.092,-1.421,19.165,11.963,-32.959
-0.664,0.890,-1.059,45.593,-57.678,-23.437
0.013,0.882,-0.741,21.484,-6.104,-33.020
-0.019,0.719,-0.706,66.956,-8.667,-39.490
-0.134,0.677,-0.900,87.097,-15.442,-39.124
-0.196,0.708,-1.050,74.036,-33.752,-29.968
-0.125,0.703,-0.928,55.847,-55.603,-16.785
-0.094,0.668,-0.879,40.955,-73.669,-6.958
-0.026,0.556,-0.832,31.128,-90.088,2.380
0.061,0.567,-0.721,14.771,-107.544,13.245
0.138,0.769,-0.252,10.071,-122.437,24.109
0.265,1.048,0.413,37.231,-117.676,26.855
0.304,0.713,0.427,54.565,-99.854,17.090
0.350,0.935,0.431,41.382,-92.957,17.639
0.382,1.190,0.487,44.617,-93.933,20.325
0.454,1.228,0.726,37.476,-92.224,15.259
0.780,0.940,0.474,-57.007,22.278,-5.432
0.850,1.045,0.471,-45.166,30.579,-11.597
0.842,1.009,0.476,-38.696,40.039,-20.813
0.804,0.980,0.488,-28.564,46.143,-22.949
0.795,0.970,0.478,-17.700,50.293,-24.475
0.774,0.945,0.456,-8.057,54.749,-29.053
0.735,0.889,0.303,0.549,57.556,-33.203
0.576,0.872,0.250,9.888,56.458,-35.767
0.441,0.576,0.411,25.085,60.852,-37.476
0.564,0.703,0.251,16.663,63.660,-28.015
0.530,0.816,0.281,38.818,58.655,-31.189
0.522,0.714,0.164,48.035,54.321,-40.161
0.545,0.808,0.120,52.246,50.415,-37.048
0.592,0.926,0.015,46.143,52.307,-33.997
0.465,0.860,-0.006,52.368,57.373,-35.278
0.410,0.619,0.062,67.078,62.134,-36.438
0.479,0.520,0.060,68.054,62.988,-29.907
0.399,0.557,-0.129,58.411,55.603,-25.940
0.322,0.734,-0.233,60.852,43.518,-28.625
0.435,0.634,-0.339,67.200,35.217,-33.691
0.465,0.742,-0.437,67.078,28.503,-27.832
0.421,0.581,-0.581,65.063,17.761,-18.127
0.404,0.533,-0.618,59.937,13.245,-13.306
0.394,0.483,-0.637,53.589,5.310,-5.981
0.436,0.510,-0.565,45.105,-5.798,3.174
0.467,0.568,-0.511,41.504,-17.273,11.353
0.416,0.524,-0.552,32.043,-30.334,16.113
0.389,0.530,-0.531,12.512,-46.082,22.400
0.438,0.564,-0.494,-6.287,-62.622,30.273
0.464,0.595,-0.370,-17.456,-75.623,34.180
0.466,0.588,-0.263,-21.545,-81.177,35.156
0.341,0.573,-0.357,-19.958,-86.853,35.889
0.399,0.675,-0.237,-19.470,-92.896,38.513
0.484,0.598,-0.104,-32.043,-90.210,37.659
0.472,0.641,-0.152,-31.616,-91.858,39.185
0.479,0.761,-0.010,-18.005,-95.215,40.344
0.408,0.679,0.187,-22.644,-86.060,35.950
0.504,0.713,0.200,-46.509,-79.712,31.067
0.699,0.761,0.307,-63.416,-85.449,34.363
0.803,0.852,0.542,-59.692,-93.567,36.743
0.701,1.020,0.794,-36.011,-91.675,30.029
0.610,0.838,1.055,-13.184,-72.693,18.616
0.831,1.031,1.260,-14.709,-41.077,15.320
0.885,1.017,1.298,-33.264,-19.104,11.169
0.844,1.020,1.266,-49.927,-13.123,12.024
0.881,0.959,1.153,-63.843,-4.517,11.536
0.905,0.885,1.045,-77.576,5.066,6.287
0.884,0.934,0.887,-76.477,11.353,1.038
0.835,0.987,0.725,-69.031,18.677,-6.531
0.811,1.014,0.615,-60.547,25.513,-12.695
0.809,0.997,0.561,-47.791,32.898,-18.188
0.807,0.935,0.596,-36.133,43.274,-23.437
0.770,0.896,0.588,-23.071,53.711,-27.344
0.772,0.913,0.544,-14.221,62.256,-30.640
0.758,0.902,0.508,-6.348,68.604,-33.203
0.738,0.881,0.466,0.732,73.730,-34.851
0.653,0.787,0.013,2.380,75.317,-34.973
0.461,0.867,0.405,10.437,74.097,-33.508
0.534,0.782,0.368,30.945,86.243,-38.696
0.681,0.891,0.252,23.804,90.393,-38.513
0.648,0.863,0.185,40.833,87.280,-39.795
0.565,0.761,0.126,42.847,86.792,-36.804
0.482,0.697,-0.019,35.828,83.313,-34.912
0.380,0.692,-0.109,34.180,77.942,-33.142
0.353,0.692,-0.141,42.053,75.989,-28.748
0.352,0.539,-0.294,28.198,69.153,-28.381
0.338,0.653,-0.439,35.278,53.833,-26.062
0.330,0.748,-0.610,50.110,41.870,-27.344
0.448,0.704,-0.551,42.175,36.377,-29.846
0.341,0.666,-0.678,56.641,19.470,-20.386
0.306,0.500,-0.661,51.270,8.362,-15.198
0.318,0.455,-0.672,50.293,-1.587,-10.376
0.298,0.498,-0.672,47.424,-13.184,-7.690
0.311,0.557,-0.665,45.227,-26.794,-4.150
0.297,0.596,-0.641,48.706,-40.283,0.610
0.304,0.529,-0.651,42.786,-51.758,4.578
0.342,0.505,-0.606,36.865,-64.209,10.742
0.349,0.509,-0.581,30.518,-74.890,13.794
0.362,0.502,-0.513,20.142,-82.764,15.564
0.394,0.526,-0.475,7.935,-90.942,19.714
0.408,0.562,-0.419,-1.648,-99.426,24.597

0.701,0.794,0.376,-58.411,-95.276,38.696
0.770,0.971,0.770,-64.209,-97.412,33.325
0.190,0.765,-0.514,31.494,-2.930,-9.033
-0.079,0.995,-0.815,17.334,-14.526,-8.301
0.012,0.770,-0.825,-18.921,-28.687,-6.348
0.028,0.824,-0.923,-26.978,-51.941,1.282
0.121,0.858,-0.773,-28.381,-73.669,6.348
0.233,0.873,-0.508,-30.090,-89.294,9.644
0.350,0.945,0.393,-23.437,-67.505,10.803
-0.008,0.428,-0.362,2.380,-46.326,0.977
-0.026,0.715,-0.336,-6.958,-81.177,15.991
0.179,0.961,-0.207,-27.710,-118.774,28.015
0.246,1.080,0.116,-7.202,-144.470,26.611
0.247,1.106,0.915,0.793,-122.559,21.423
-0.218,1.457,-0.195,-56.335,131.592,10.864
-0.585,1.160,-0.697,-58.167,143.921,-1.587
0.177,0.931,0.650,17.273,-103.027,25.513
0.311,0.690,0.963,20.508,-73.242,13.062
0.622,0.895,1.508,-0.122,-59.204,22.888
-0.604,1.359,-1.636,-29.602,112.244,-18.555
0.536,0.792,1.412,-3.784,-60.181,8.118
-0.370,1.092,-1.421,19.165,11.963,-32.959
-0.664,0.890,-1.059,45.593,-57.678,-23.437
0.013,0.882,-0.741,21.484,-6.104,-33.020
-0.019,0.719,-0.706,66.956,-8.667,-39.490
-0.134,0.677,-0.900,87.097,-15.442,-39.124
-0.196,0.708,-1.050,74.036,-33.752,-29.968
-0.125,0.703,-0.928,55.847,-55.603,-16.785
-0.094,0.668,-0.879,40.955,-73.669,-6.958
-0.026,0.556,-0.832,31.128,-90.088,2.380
0.061,0.567,-0.721,14.771,-107.544,13.245
0.138,0.769,-0.252,10.071,-122.437,24.109
0.265,1.048,0.413,37.231,-117.676,26.855
0.304,0.713,0.427,54.565,-99.854,17.090
0.350,0.935,0.431,41.382,-92.957,17.639
0.382,1.190,0.487,44.617,-93.933,20.325
0.454,1.228,0.726,37.476,-92.224,15.259
0.780,0.940,0.474,-57.007,22.278,-5.432
0.850,1.045,0.471,-45.166,30.579,-11.597
0.832,0.999,0.639,-25.879,25.818,-13.794
0.826,0.947,0.636,-25.452,30.579,-16.785
0.815,0.922,0.623,-25.940,34.119,-18.738
0.797,0.895,0.580,-24.963,36.560,-20.691
0.724,0.837,0.344,-28.625,38.696,-23.132
0.581,0.846,0.325,-27.954,39.001,-25.146
0.557,0.902,0.461,-6.897,48.645,-31.494
0.667,0.876,0.333,0.610,64.392,-39.124
0.541,0.790,0.320,11.780,67.932,-40.588
0.458,0.579,0.271,14.404,66.589,-38.635
0.369,0.773,0.131,33.325,58.777,-36.926
0.488,0.941,0.170,62.317,52.734,-45.776
0.619,0.886,0.121,42.114,58.960,-44.922
0.584,0.830,0.065,37.964,59.265,-39.001
0.623,0.808,0.026,28.381,59.021,-33.569
0.609,0.745,0.033,23.804,60.791,-30.396
0.532,0.698,0.067,27.222,60.486,-29.785
0.527,0.582,0.011,25.940,56.458,-29.480
0.475,0.730,-0.039,32.837,49.927,-27.527
0.491,0.755,-0.111,42.603,41.748,-24.841
0.472,0.666,-0.142,37.842,41.321,-29.358
0.464,0.701,-0.242,47.058,35.278,-29.297
0.463,0.719,-0.327,60.730,31.067,-28.198
0.433,0.672,-0.401,67.200,29.297,-27.039
0.446,0.645,-0.466,71.472,24.353,-21.423
0.455,0.607,-0.502,70.435,16.785,-15.320
0.431,0.589,-0.513,65.735,6.287,-10.620
0.415,0.566,-0.513,55.359,-7.568,-4.822
0.407,0.589,-0.503,37.964,-24.048,2.075
0.402,0.569,-0.481,16.296,-40.222,7.751
0.406,0.569,-0.460,-8.240,-56.396,13.550
0.411,0.550,-0.438,-28.320,-74.219,20.691
0.413,0.536,-0.408,-44.678,-90.088,26.917
0.424,0.546,-0.355,-58.411,-101.807,33.875
0.518,0.551,-0.125,-65.063,-109.985,41.504
0.550,0.871,0.141,-38.269,-108.093,44.922
0.321,0.538,-0.211,-43.579,-96.497,34.241
0.567,0.753,0.288,-77.087,-81.726,52.063
0.495,0.614,0.185,-67.444,-64.392,49.438
0.489,0.672,0.300,-26.245,-62.744,34.912
0.447,0.889,0.300,-31.555,-49.500,28.687
0.453,0.791,0.302,-56.274,-45.959,22.827
0.625,0.824,0.282,-66.895,-53.040,25.146
0.716,0.914,0.267,-54.260,-62.439,26.917
0.662,0.931,0.370,-30.334,-64.697,21.301
0.609,0.869,0.490,-13.672,-59.814,17.151
0.646,0.762,0.591,-15.686,-50.293,18.738
0.771,0.777,0.612,-14.832,-40.771,20.752
0.770,0.859,0.630,-15.991,-31.006,15.930
0.744,0.867,0.676,-22.705,-22.156,10.925
0.772,0.884,0.664,-28.259,-14.832,10.376
0.792,0.939,0.644,-23.926,-7.507,7.690
0.788,0.979,0.661,-16.235,0.977,1.404
0.804,0.998,0.668,-13.916,8.301,-3.540
0.835,1.003,0.668,-15.076,13.245,-6.409
0.851,1.005,0.670,-13.855,18.616,-10.132
0.851,0.988,0.651,-11.963,24.170,-14.343
0.844,0.974,0.613,-10.620,28.870,-17.395
0.827,0.969,0.572,-9.521,32.837,-19.897
0.796,0.964,0.537,-8.667,36.072,-22.339
0.771,0.948,0.501,-8.850,38.696,-25.024
0.750,0.922,0.438,-9.399,41.016,-27.588
0.691,0.875,0.176,-9.949,42.236,-29.907
0.498,0.851,0.135,-10.803,41.443,-30.457
0.354,0.911,0.325,11.963,49.683,-37.231
0.506,0.501,0.315,16.724,64.270,-44.617
0.504,0.805,0.256,31.494,59.814,-34.424
0.615,0.873,0.208,48.096,50.293,-42.236
0.654,0.949,0.148,30.457,51.025,-40.222
0.649,0.920,0.101,16.907,54.871,-34.790
0.579,0.707,0.138,12.512,59.387,-33.264
0.466,0.630,0.103,11.353,60.913,-27.588
0.537,0.644,0.106,5.615,61.462,-23.926
0.518,0.741,-0.009,16.418,54.138,-21.851
0.521,0.623,-0.071,8.179,48.828,-23.499
0.502,0.690,-0.184,9.460,42.603,-22.095
0.480,0.709,-0.300,24.109,35.461,-20.386
0.439,0.586,-0.351,30.945,32.410,-18.799
0.366,0.520,-0.424,33.630,28.931,-13.733
0.394,0.534,-0.510,36.804,22.278,-6.714

-0.094,0.668,-0.879,40.955,-73.669,-6.958
-0.026,0.556,-0.832,31.128,-90.088,2.380
0.061,0.567,-0.721,14.771,-107.544,13.245
0.138,0.769,-0.252,10.071,-122.437,24.109
0.265,1.048,0.413,37.231,-117.676,26.855
0.304,0.713,0.427,54.565,-99.854,17.090
0.350,0.935,0.431,41.382,-92.957,17.639
0.382,1.190,0.487,44.617,-93.933,20.325
0.454,1.228,0.726,37.476,-92.224,15.259
0.780,0.940,0.474,-57.007,22.278,-5.432
0.850,1.045,0.471,-45.166,30.579,-11.597
0.832,0.999,0.639,-25.879,25.818,-13.794
0.045,0.716,0.389,-47.302,-36.255,32.593
0.130,1.008,0.167,-18.433,-41.565,21.851
0.222,1.125,0.210,-40.222,-50.476,21.545
0.171,1.043,0.148,-48.157,-56.396,24.231
0.153,0.842,0.290,-61.035,-59.326,33.386
0.073,0.924,0.334,-49.011,-60.486,44.739
0.129,1.081,0.345,-29.602,-52.490,48.279
0.266,1.013,0.384,-59.937,-29.419,46.814
0.258,0.992,0.356,-63.110,-13.306,37.415
0.218,1.092,0.330,-49.011,-2.625,27.222
0.181,1.136,0.312,-49.316,9.399,20.142
0.196,1.137,0.241,-57.129,19.226,18.311
0.185,1.084,0.174,-60.059,23.621,20.264
0.224,1.034,0.174,-60.181,25.452,23.926
0.207,0.976,0.161,-58.044,32.043,24.170
0.166,0.960,0.167,-47.485,39.795,22.339
0.144,0.939,0.171,-37.659,51.453,20.874
0.106,0.924,0.046,-27.039,65.308,19.104
-0.008,0.923,-0.114,-10.254,72.937,18.188
-0.116,1.028,0.057,5.676,76.050,18.860
-0.126,1.036,0.062,21.057,89.600,18.250
-0.104,1.054,-0.156,25.818,99.976,18.921
-0.198,1.109,-0.279,35.339,97.717,16.052
-0.318,1.146,-0.381,59.082,86.609,18.738
-0.410,1.166,-0.424,64.941,72.449,24.109
-0.542,0.966,-0.559,65.857,57.190,27.466
-0.443,0.982,-0.607,40.527,46.936,24.170
-0.536,1.286,-0.602,77.759,37.964,-2.380
-0.482,1.349,-0.744,101.318,26.855,-19.531
-0.345,1.330,-0.728,77.271,7.141,-7.141
-0.298,1.198,-0.739,49.255,-14.465,5.249
-0.277,1.150,-0.688,30.151,-28.137,10.742
-0.208,1.150,-0.512,13.245,-30.884,12.634
-0.141,1.098,-0.389,5.859,-23.376,10.742
-0.163,1.063,-0.407,13.062,-13.245,7.141
-0.204,1.106,-0.540,23.621,-12.512,4.028
-0.164,1.075,-0.473,6.287,-17.883,4.822
-0.158,0.968,-0.551,-3.967,-28.015,5.859
-0.179,0.977,-0.585,-3.357,-41.382,3.357
-0.205,1.092,-0.598,2.808,-51.941,-0.122
-0.242,1.037,-0.625,-0.427,-60.120,-2.930
-0.160,0.971,-0.468,-20.569,-71.411,1.648
-0.066,0.945,-0.435,-32.715,-80.566,7.324
-0.081,0.887,-0.430,-37.476,-83.252,7.263
-0.154,0.799,-0.206,-53.528,-75.806,8.484
-0.153,0.847,-0.144,-38.391,-75.317,2.869
-0.101,1.024,-0.119,-23.193,-73.425,-3.296
-0.110,0.916,-0.168,-21.118,-77.271,-5.371
-0.009,0.873,-0.291,-34.546,-88.196,-0.488
0.057,0.931,-0.225,-40.161,-96.375,4.822
0.082,0.836,0.201,-48.096,-89.600,10.498
-0.035,0.425,0.430,-82.458,-45.715,15.808
-0.088,0.363,0.363,-43.884,-15.991,12.695
0.160,0.756,0.308,-2.625,-6.775,11.536
0.123,0.733,0.384,-25.940,11.658,1.099
0.011,0.807,0.406,-20.630,27.039,-10.437
-0.015,0.905,0.295,-2.563,29.968,-8.789
-0.031,0.957,0.172,7.507,23.499,-0.549
-0.049,0.967,0.042,11.414,12.146,10.254
-0.062,0.959,-0.037,8.545,1.282,21.973
-0.043,0.903,-0.053,-3.662,-3.906,31.006
-0.005,0.849,0.008,-15.198,-3.540,36.377
0.022,0.800,0.066,-18.250,3.418,36.743
0.023,0.771,0.097,-13.000,16.235,31.494
0.017,0.783,0.103,-7.690,30.518,25.146
0.040,0.705,0.083,3.479,42.847,19.897
0.011,0.827,0.186,11.414,51.636,19.714
0.014,0.838,0.076,8.850,64.941,23.132
-0.003,0.717,0.183,-3.723,73.914,24.597
-0.058,0.747,0.332,17.151,68.909,33.386
-0.119,0.727,0.166,63.171,68.298,45.898
-0.111,0.965,-0.113,101.379,67.932,54.626
-0.279,1.037,-0.060,79.956,82.642,47.668
-0.399,1.145,-0.295,90.637,101.318,45.044
-0.536,1.250,-0.467,91.980,113.037,46.692
-0.588,1.278,-0.488,62.317,122.620,49.377
-0.581,1.199,-0.473,33.081,129.211,49.866
-0.505,1.195,-0.421,4.456,121.399,48.218
-0.595,1.100,-0.572,-36.804,97.717,42.664
-0.739,1.223,-0.637,-63.965,83.557,32.532
-0.721,1.254,-0.570,-60.181,74.890,20.264
-0.693,1.449,-0.648,-40.710,45.532,14.648
-0.739,1.552,-0.733,-24.231,17.639,4.395
-0.659,1.463,-0.711,-13.794,0.183,-5.432
-0.562,1.316,-0.762,11.047,-21.606,-7.568
-0.440,1.219,-0.640,18.921,-41.138,-10.620
-0.330,1.201,-0.492,14.343,-48.462,-14.160
-0.271,1.060,-0.367,19.958,-46.021,-17.212
-0.376,1.121,-0.648,42.847,-51.575,-21.851
-0.392,1.185,-0.582,46.326,-59.082,-27.771
-0.356,1.031,-0.541,36.499,-62.195,-29.663
-0.338,0.893,-0.508,23.621,-72.449,-24.963
-0.203,0.941,-0.369,-4.700,-81.665,-18.799
-0.120,0.962,-0.344,-16.418,-84.717,-25.513
-0.149,1.046,-0.424,-7.812,-90.881,-33.020
-0.295,0.810,-0.410,-32.837,-96.985,-28.687
-0.190,0.652,-0.277,-58.289,-110.229,-16.174
-0.040,0.841,-0.255,-74.524,-122.559,-5.127
-0.160,0.880,-0.212,-81.238,-125.244,-2.502
-0.287,0.734,-0.110,-111.267,-110.596,3.296
-0.180,0.651,-0.062,-118.591,-100.525,10.742
-0.098,0.767,-0.019,-91.431,-101.685,10.193
-0.059,0.913,-0.050,-64.819,-94.666,4.761
-0.115,0.964,-0.083,-47.180,-84.534,-4.883
-0.162,0.998,0.009,-43.030,-72.388,-8.423
-0.162,0.877,0.226,-55.847,-48.279,-1.404
-0.058,0.694,0.324,-64.148,-19.531,2.197

-0.318,1.103,-0.529,-40.405,-32.166,-7.263
-0.325,1.021,-0.579,-52.673,-38.147,-11.414
-0.301,1.000,-0.596,-64.636,-50.415,-12.756
-0.261,1.021,-0.573,-70.251,-60.974,-15.442
-0.243,1.028,-0.525,-65.247,-66.772,-19.043
-0.232,1.013,-0.524,-58.655,-69.946,-19.836
-0.219,0.970,-0.498,-56.824,-72.449,-18.860
-0.205,0.856,-0.427,-57.495,-73.364,-18.127
-0.170,0.806,-0.350,-52.063,-73.975,-17.090
-0.160,0.841,-0.284,-34.363,-77.026,-16.907
-0.154,0.796,-0.243,-22.461,-77.820,-16.602
-0.101,0.797,-0.143,-17.212,-80.627,-13.489
-0.070,0.709,0.059,-12.024,-79.407,-9.949
-0.075,0.546,0.321,-27.771,-50.110,-0.732
-0.206,0.373,0.366,-3.601,-17.944,-3.052
-0.040,0.583,0.421,29.175,1.465,-3.601
0.064,0.582,0.504,34.485,14.954,-1.099
0.083,0.665,0.407,54.260,13.489,1.160
0.031,0.675,0.222,55.054,10.437,-1.221
-0.079,0.839,0.248,56.396,16.724,-8.240
-0.143,0.864,0.105,62.805,22.766,-7.507
-0.154,0.833,-0.001,49.744,23.437,4.822
-0.074,0.774,-0.023,26.672,20.020,22.827
-0.104,0.668,-0.059,15.381,12.634,36.621
-0.136,0.727,0.020,16.663,0.366,46.204
-0.106,0.766,0.060,13.794,-0.671,53.406
-0.090,0.719,0.032,6.042,10.620,53.162
-0.096,0.756,0.017,6.714,22.461,50.476
-0.161,0.836,-0.019,8.240,35.034,44.922
-0.234,0.981,-0.038,13.245,43.579,40.222
-0.278,1.015,-0.104,3.052,52.551,40.466
-0.372,1.020,-0.049,-10.437,56.763,43.884
-0.264,1.002,-0.127,-30.090,59.570,46.021
-0.351,1.176,-0.116,-28.320,53.711,45.532
-0.389,1.061,-0.344,-2.686,52.551,46.082
-0.365,1.048,-0.224,-10.559,62.439,42.725
-0.377,1.039,-0.292,16.113,67.688,36.804
-0.468,1.126,-0.365,56.030,73.425,27.283
-0.473,1.297,-0.413,71.594,76.355,18.433
-0.610,1.321,-0.544,46.631,64.880,12.146
-0.684,1.344,-0.585,4.089,52.368,9.277
-0.599,1.358,-0.527,-25.452,43.213,8.728
-0.601,1.386,-0.617,-30.090,28.198,3.784
-0.665,1.400,-0.732,-33.508,15.747,-5.432
-0.645,1.368,-0.740,-46.570,6.836,-12.573
-0.549,1.257,-0.708,-52.856,-3.906,-16.968
-0.461,1.177,-0.667,-51.697,-17.639,-18.494
-0.406,1.118,-0.628,-45.166,-30.151,-21.057
-0.410,1.117,-0.678,-30.579,-39.795,-26.917
-0.403,1.208,-0.757,-13.916,-49.805,-31.311
-0.417,1.184,-0.731,-15.564,-54.993,-33.203
-0.397,1.116,-0.699,-21.729,-62.378,-35.217
-0.351,1.057,-0.651,-30.823,-70.984,-37.170
-0.325,1.017,-0.629,-38.940,-78.064,-36.133
-0.300,0.872,-0.495,-51.575,-84.595,-35.339
-0.202,0.817,-0.235,-61.035,-88.257,-32.959
-0.226,0.716,-0.342,-48.645,-82.703,-28.259
-0.305,0.547,-0.341,-42.175,-76.599,-22.522
-0.137,0.534,-0.066,-51.880,-72.815,-21.606
-0.092,0.777,-0.149,-8.118,-76.294,-27.100
-0.123,0.825,-0.229,12.817,-79.346,-31.921
-0.153,0.853,-0.087,9.827,-89.294,-25.940
-0.213,0.848,-0.136,6.897,-88.806,-18.799
-0.152,0.614,-0.089,-4.883,-74.890,-11.047
