aX,aY,aZ,gX,gY,gZ
-0.566,-0.009,0.453,137.268,-22.095,-4.089
-0.552,-0.164,0.559,142.151,-21.545,-0.977
-0.568,-0.221,0.759,137.268,-17.822,6.470
-0.647,-0.206,0.781,127.563,-8.179,12.024
-0.694,-0.282,0.743,103.577,2.625,11.353
-0.668,-0.195,0.800,80.933,9.094,11.414
-0.618,-0.060,0.859,69.458,18.250,12.878
-0.574,0.085,0.873,61.279,25.696,12.268
-0.578,0.107,0.858,48.645,30.945,10.925
-0.527,0.146,0.961,33.691,33.142,10.315
-0.475,0.167,0.941,23.621,34.912,9.460
-0.465,0.154,0.834,13.367,34.546,8.057
-0.471,0.112,0.814,6.287,29.663,6.775
-0.485,0.002,0.820,-2.930,26.062,3.845
-0.503,-0.055,0.840,-10.376,24.109,0.793
-0.505,-0.008,0.758,-18.005,23.499,-2.075
-0.527,0.016,0.789,-20.020,22.461,-1.160
-0.550,0.001,0.802,-23.987,22.888,1.099
-0.554,-0.038,0.793,-26.428,23.193,5.005
-0.551,-0.052,0.779,-27.649,23.193,10.437
-0.538,-0.008,0.802,-26.245,22.461,16.296
-0.515,0.053,0.823,-21.729,21.851,19.531
-0.478,0.123,0.841,-16.357,20.874,21.057
-0.434,0.205,0.856,-10.864,18.555,20.996
-0.401,0.239,0.895,-5.554,14.587,18.921
-0.384,0.211,0.923,-3.479,10.315,15.625
-0.370,0.156,0.934,-5.676,6.775,12.695
-0.355,0.099,0.917,-11.658,4.211,10.681
-0.346,0.051,0.907,-21.606,2.991,9.644
-0.334,0.014,0.888,-36.316,3.296,9.033
-0.289,0.064,0.806,-54.688,4.456,9.094
-0.236,0.151,0.676,-73.120,5.798,7.263
-0.173,0.192,0.628,-91.370,3.113,2.258
-0.146,0.096,0.766,-120.972,-1.343,-4.395
-0.143,-0.047,0.841,-158.508,-2.136,-8.972
-0.172,-0.147,0.711,-200.684,-4.822,-8.240
-0.351,-0.402,0.227,-255.859,-9.583,-5.737
-0.773,-0.825,0.015,-307.495,-31.799,-0.183
-1.018,-0.629,0.539,-298.706,-71.411,12.451
-0.936,0.300,0.958,-172.180,-121.094,12.634
-0.911,0.683,1.119,-43.091,-146.729,-7.751
-0.855,0.963,1.632,37.476,-153.076,-15.564
-0.709,1.277,2.304,58.777,-142.700,-16.846

-0.600,-0.283,0.955,105.774,11.108,19.470
-0.627,-0.156,1.111,88.257,24.475,12.939
-0.635,0.085,1.218,79.529,38.818,8.301
-0.561,0.239,1.154,74.951,49.805,3.784
-0.519,0.182,1.103,62.256,54.626,-1.465
-0.543,0.141,1.038,49.133,55.420,-1.770
-0.487,-0.055,0.855,30.212,55.908,0.427
-0.447,-0.014,0.790,27.588,51.941,5.249
-0.391,0.051,0.683,22.034,47.485,7.263
-0.363,0.029,0.626,9.338,43.335,7.629
-0.348,-0.096,0.574,-5.981,36.377,7.935
-0.371,-0.198,0.574,-19.348,28.137,10.010
-0.383,-0.202,0.570,-29.663,22.644,10.864
-0.398,-0.181,0.617,-37.109,18.188,9.155
-0.416,-0.153,0.685,-41.443,15.320,6.104
-0.437,-0.156,0.743,-43.640,13.428,3.906
-0.476,-0.200,0.787,-44.556,10.620,5.066
-0.528,-0.220,0.832,-42.664,6.287,10.071
-0.540,-0.197,0.835,-40.405,3.174,15.015
-0.508,-0.150,0.799,-38.330,1.038,18.677
-0.463,-0.098,0.765,-37.659,-1.526,20.874
-0.440,-0.040,0.747,-38.025,-5.676,21.667
-0.435,0.007,0.751,-39.856,-9.888,21.179
-0.443,0.040,0.765,-42.480,-12.634,19.653
-0.468,0.069,0.786,-46.387,-14.587,17.090
-0.485,0.079,0.788,-52.185,-16.235,14.832
-0.487,0.074,0.773,-58.289,-16.968,12.756
-0.478,0.092,0.767,-64.819,-16.663,11.414
-0.443,0.107,0.760,-71.228,-16.113,10.498
-0.423,0.118,0.754,-76.172,-16.174,10.132
-0.397,0.092,0.816,-78.796,-16.724,10.742
-0.376,0.086,0.829,-82.520,-17.883,10.803
-0.385,0.078,0.862,-97.412,-16.113,12.085
-0.390,0.141,0.926,-117.859,-13.306,12.817
-0.409,0.153,1.058,-150.513,-8.789,11.292
-0.501,0.002,0.882,-185.852,-7.141,9.705
-0.701,-0.037,0.569,-208.984,-18.555,11.169
-0.874,0.420,0.938,-175.110,-40.222,14.404
-0.800,0.846,1.425,-84.839,-52.002,4.028
-0.817,1.147,-0.683,-119.934,-78.674,46.326
-0.856,1.760,-0.396,-59.998,-88.806,24.414
-0.827,1.759,0.010,-4.272,-75.378,16.174
-0.732,1.468,0.267,43.884,-50.659,24.780
-0.710,1.190,0.390,63.416,-45.715,32.104
-0.758,0.874,0.320,73.547,-56.763,30.212
-0.753,0.625,0.335,69.519,-58.960,26.123
-0.673,0.442,0.287,73.486,-55.420,24.780
-0.636,0.351,0.237,82.886,-37.659,20.813
-0.629,0.285,0.156,89.111,-18.982,14.832
-0.660,0.419,0.125,94.116,-6.104,9.033
-0.643,0.633,0.075,107.361,7.202,2.441
-0.638,0.904,0.078,126.892,16.052,-1.648
-0.654,1.100,0.062,156.250,17.944,-7.568
-0.671,1.254,0.098,186.951,20.203,-16.113
-0.663,1.325,0.087,237.000,18.799,-24.658
-0.684,1.130,0.113,276.978,19.226,-31.189
-0.683,0.866,0.105,281.372,18.921,-33.997
-0.680,0.562,0.119,278.687,10.010,-34.485
-0.670,0.401,0.099,269.775,0.854,-33.325
-0.688,0.253,0.165,237.854,-8.301,-30.579
-0.720,0.134,0.375,213.867,-20.142,-24.292
-0.761,-0.020,0.494,214.233,-19.714,-12.634
-0.800,-0.132,0.590,206.909,-10.315,-0.854
-0.805,-0.249,0.588,189.331,5.310,8.240
-0.785,-0.349,0.623,155.762,21.973,14.038
-0.752,-0.363,0.782,118.530,33.508,22.095
-0.735,-0.271,0.821,96.863,50.110,23.621
-0.703,-0.210,0.815,68.237,62.317,16.907
-0.598,-0.248,0.769,44.434,72.205,10.742
-0.522,-0.047,0.828,24.841,72.144,9.827
-0.465,0.316,0.946,24.170,65.735,7.263
-0.412,0.403,1.081,34.912,61.035,0.122
-0.397,0.145,1.164,34.424,57.068,-3.662
-0.493,0.035,1.132,22.644,49.866,-2.869
-0.528,-0.009,1.191,14.343,45.471,-4.822
-0.500,-0.046,1.185,16.968,44.128,-6.592
-0.485,-0.146,1.015,7.446,43.396,-6.897
-0.504,-0.222,0.898,-3.235,40.405,-4.028
-0.501,-0.277,0.732,-11.353,36.255,1.282
-0.491,-0.235,0.674,-18.555,29.968,7.263
-0.475,-0.086,0.633,-19.104,25.818,10.132
-0.441,0.025,0.630,-16.296,23.804,9.033
-0.410,0.041,0.655,-13.977,20.020,7.507
-0.395,0.008,0.710,-12.939,15.747,6.348
-0.395,0.005,0.766,-10.742,10.986,5.676
-0.387,0.022,0.797,-3.052,5.432,6.165
-0.382,0.002,0.810,8.728,-0.610,7.568
-0.389,-0.062,0.824,17.029,-6.104,9.766
-0.403,-0.130,0.828,18.677,-9.216,12.939
-0.392,-0.135,0.825,15.503,-10.437,16.724
-0.355,-0.115,0.854,10.437,-10.498,21.240
-0.302,-0.056,0.851,4.333,-9.705,26.245
-0.231,-0.004,0.856,-0.183,-9.155,31.311
-0.116,0.050,0.858,-2.563,-9.644,36.682
0.026,0.119,0.854,-4.456,-10.681,42.786
0.161,0.152,0.836,-6.470,-12.939,48.950
0.245,0.088,0.849,-7.324,-18.860,55.481
0.281,-0.019,0.946,-10.010,-25.696,63.171
0.281,-0.090,1.001,-19.836,-28.809,70.740
0.139,-0.362,1.062,-47.058,-28.381,76.416
-0.017,-0.377,0.870,-81.299,-27.283,83.435
-0.247,-0.188,0.493,-111.755,-31.372,85.693
-0.551,-0.242,0.486,-135.437,-42.786,80.383
-0.750,-0.012,1.088,-156.494,-50.964,73.181
-0.741,0.507,1.450,-177.551,-40.283,50.110
-0.834,0.699,1.385,-190.735,-29.846,22.156
-1.075,0.452,1.446,-182.617,-34.912,11.658
-1.213,0.348,1.468,-164.368,-32.837,16.968
-1.220,0.331,1.443,-145.264,-17.517,18.738
-1.138,0.467,1.425,-128.784,-10.254,16.052
-0.953,0.725,1.135,-106.201,-4.211,9.949
-0.764,0.723,1.040,-88.562,-5.371,-5.371
-0.574,0.724,0.719,-67.383,-3.845,-16.296
-0.532,0.322,0.656,-68.787,-6.775,-21.362
-0.435,0.037,0.537,-91.736,-10.559,-15.930
-0.420,-0.368,0.093,-111.877,-6.714,-5.493
-0.469,-0.473,-0.199,-123.962,-14.648,13.062
-0.700,-0.525,-0.311,-128.479,-20.630,37.109
-0.761,-0.239,-0.213,-131.470,-26.550,44.678

-0.468,0.069,0.786,-46.387,-14.587,17.090
-0.485,0.079,0.788,-52.185,-16.235,14.832
-0.487,0.074,0.773,-58.289,-16.968,12.756
-0.478,0.092,0.767,-64.819,-16.663,11.414
-0.443,0.107,0.760,-71.228,-16.113,10.498
-0.423,0.118,0.754,-76.172,-16.174,10.132
-0.397,0.092,0.816,-78.796,-16.724,10.742
-0.376,0.086,0.829,-82.520,-17.883,10.803
-0.385,0.078,0.862,-97.412,-16.113,12.085
-0.390,0.141,0.926,-117.859,-13.306,12.817
-0.409,0.153,1.058,-150.513,-8.789,11.292
-0.501,0.002,0.882,-185.852,-7.141,9.705
-0.701,-0.037,0.569,-208.984,-18.555,11.169
-0.874,0.420,0.938,-175.110,-40.222,14.404
-0.800,0.846,1.425,-84.839,-52.002,4.028
-0.817,1.147,-0.683,-119.934,-78.674,46.326
-0.909,0.781,0.252,95.886,-15.015,-4.578
-0.958,0.530,0.233,88.440,-6.470,-15.320
-0.941,0.460,0.215,80.078,-0.244,-23.071
-0.895,0.421,0.200,74.402,6.714,-28.442
-0.841,0.467,0.204,79.773,11.292,-30.823
-0.798,0.522,0.222,98.572,15.564,-32.410
-0.767,0.648,0.296,123.657,18.066,-34.180
-0.720,0.688,0.282,151.489,20.752,-37.415
-0.702,0.561,0.360,155.212,16.541,-41.199
-0.672,0.432,0.293,154.480,10.254,-40.039
-0.637,0.253,0.338,139.771,1.953,-37.231
-0.644,0.173,0.475,129.883,-5.310,-31.006
-0.655,0.118,0.522,139.648,-5.615,-21.057
-0.599,-0.056,0.718,135.681,-1.953,-15.686
-0.618,-0.124,0.775,130.920,8.667,-4.028
-0.619,-0.169,0.908,112.976,14.587,1.526
-0.584,-0.066,0.952,100.281,22.705,3.906
-0.514,0.072,0.850,97.290,30.273,2.930
-0.450,0.107,0.822,85.327,33.997,0.916
-0.431,0.180,0.909,68.115,33.264,2.502
-0.460,0.333,1.000,63.354,29.968,1.587
-0.499,0.446,1.008,74.890,29.907,-1.526
-0.540,0.504,1.112,79.895,29.175,-5.066
-0.597,0.487,1.214,84.412,27.771,-8.667
-0.579,0.366,1.120,84.656,28.076,-10.620
-0.617,0.078,1.037,72.083,28.625,-11.108
-0.653,-0.000,1.010,54.749,31.189,-4.761
-0.680,-0.061,1.005,34.363,35.278,1.587
-0.698,-0.097,1.019,9.338,45.593,4.395
-0.700,-0.062,1.014,-15.686,59.204,4.211
-0.679,-0.004,0.995,-37.354,74.036,0.854
-0.640,0.003,0.966,-61.401,85.693,-2.197
-0.584,-0.007,0.883,-82.397,92.957,-3.906
-0.517,-0.002,0.727,-97.534,97.229,-4.883
-0.457,0.074,0.642,-105.408,96.863,-5.737
-0.396,0.138,0.568,-107.422,92.529,-7.202
-0.341,0.149,0.544,-105.469,84.351,-8.301
-0.315,0.132,0.573,-98.450,73.730,-9.399
-0.306,0.128,0.579,-82.520,63.354,-10.315
-0.312,0.117,0.645,-65.491,52.368,-10.315
-0.319,0.092,0.682,-45.654,40.588,-9.705
-0.319,0.064,0.702,-28.259,30.945,-8.362
-0.310,0.053,0.731,-15.564,23.560,-5.676
-0.294,0.051,0.747,-7.202,17.273,-1.526
-0.267,0.025,0.733,-3.479,12.024,3.052
-0.219,-0.007,0.722,-4.761,7.812,7.935
-0.146,-0.019,0.725,-11.597,3.784,12.817
-0.081,-0.020,0.698,-22.278,-0.610,18.250
-0.022,-0.021,0.693,-33.569,-5.432,23.621
0.020,-0.032,0.697,-43.762,-11.108,27.649
0.078,-0.060,0.695,-51.147,-16.418,32.410
0.122,-0.125,0.715,-60.791,-21.545,39.368
0.149,-0.260,0.844,-78.979,-26.001,48.523
0.148,-0.358,0.893,-103.394,-28.015,58.289
0.094,-0.427,0.839,-130.310,-30.029,66.162
-0.026,-0.539,0.647,-150.635,-36.438,72.266
-0.279,-0.554,0.375,-156.494,-50.598,79.041
-0.595,-0.021,0.380,-125.122,-83.252,80.933
-0.689,0.814,0.845,-51.025,-109.497,69.092
-0.559,1.191,1.468,-11.047,-110.229,34.363
-0.474,1.350,1.881,-26.672,-96.924,0.732
-0.540,1.824,2.078,-48.340,-82.153,-14.221
-0.723,1.489,2.151,-81.787,-72.266,-33.752
-0.897,0.713,2.005,-117.004,-57.190,-34.973
-0.906,0.427,1.770,-131.592,-49.927,-7.324
-0.686,0.219,1.450,-136.658,-45.959,10.254
-0.418,0.049,0.988,-132.446,-40.588,12.146
-0.234,0.017,0.703,-131.348,-37.781,16.479
-0.161,0.077,0.733,-132.202,-39.368,27.649
-0.156,0.064,0.199,-115.845,-33.997,41.748
-0.187,0.312,-0.103,-96.741,-41.809,55.481
-0.234,0.707,-0.070,-61.340,-53.162,61.890
-0.425,0.959,0.064,-7.202,-59.998,60.486
-0.548,1.079,0.182,39.001,-67.871,61.890
-0.655,1.023,0.270,62.927,-71.045,64.514
-0.711,0.950,0.365,86.365,-70.313,68.848
-0.738,0.806,0.338,104.309,-68.787,72.632
-0.774,0.713,0.257,104.431,-68.420,73.853
-0.831,0.700,0.174,99.731,-65.613,75.012
-0.879,0.728,0.142,95.947,-57.007,73.303
-0.927,0.704,0.145,90.576,-46.021,67.871
-0.966,0.687,0.177,92.102,-34.790,59.265
-0.988,0.664,0.203,93.140,-22.644,46.082
-0.994,0.682,0.222,92.896,-11.963,32.471
-0.994,0.607,0.210,88.257,-1.709,18.921
-0.984,0.546,0.212,82.520,7.080,7.446
-0.991,0.525,0.225,77.515,14.832,-3.296
-0.987,0.545,0.256,76.294,22.766,-12.207
-0.988,0.540,0.293,77.209,29.236,-19.836
-0.992,0.527,0.357,77.515,38.147,-25.330
-1.003,0.489,0.394,72.510,45.166,-30.334
-0.980,0.515,0.410,73.120,46.875,-32.471
-0.966,0.443,0.406,73.669,44.128,-38.940
-0.937,0.282,0.480,52.429,42.114,-45.349
-0.890,0.182,0.493,49.072,43.396,-45.105
-0.825,0.166,0.393,55.481,49.316,-44.556
-0.762,0.174,0.379,53.406,49.561,-41.504
-0.730,0.152,0.419,52.490,52.368,-38.269
-0.674,0.109,0.456,53.772,55.664,-36.804
-0.631,0.032,0.526,53.162,57.251,-36.072
-0.562,0.047,0.592,57.983,57.434,-32.471
-0.477,0.086,0.606,64.819,56.824,-29.907
-0.372,0.203,0.692,67.444,51.208,-28.748

-0.637,0.253,0.338,139.771,1.953,-37.231
-0.644,0.173,0.475,129.883,-5.310,-31.006
-0.655,0.118,0.522,139.648,-5.615,-21.057
-0.599,-0.056,0.718,135.681,-1.953,-15.686
-0.618,-0.124,0.775,130.920,8.667,-4.028
-0.619,-0.169,0.908,112.976,14.587,1.526
-0.584,-0.066,0.952,100.281,22.705,3.906
-0.514,0.072,0.850,97.290,30.273,2.930
-0.450,0.107,0.822,85.327,33.997,0.916
-0.431,0.180,0.909,68.115,33.264,2.502
-0.460,0.333,1.000,63.354,29.968,1.587
-0.499,0.446,1.008,74.890,29.907,-1.526
-0.540,0.504,1.112,79.895,29.175,-5.066
-0.597,0.487,1.214,84.412,27.771,-8.667
-0.383,-0.017,0.728,-3.052,25.879,4.456
-0.346,0.019,0.762,-5.127,25.146,3.174
-0.316,0.031,0.795,-4.944,23.193,0.916
-0.299,0.010,0.826,-4.578,19.653,-0.183
-0.297,-0.028,0.845,-4.456,15.076,0.671
-0.301,-0.087,0.808,-6.653,10.254,2.747
-0.311,-0.167,0.760,-12.695,5.554,5.981
-0.311,-0.227,0.722,-21.851,2.808,10.620
-0.315,-0.249,0.701,-31.555,1.038,15.381
-0.302,-0.176,0.643,-38.086,-1.892,19.470
-0.266,-0.092,0.627,-39.795,-7.507,20.020
-0.251,-0.083,0.673,-41.138,-14.954,17.944
-0.257,-0.074,0.711,-39.429,-22.400,16.479
-0.284,-0.043,0.741,-35.278,-29.480,15.991
-0.314,-0.042,0.782,-29.846,-35.217,16.602
-0.335,-0.080,0.823,-22.461,-40.283,18.616
-0.379,-0.115,0.886,-15.503,-44.250,21.667
-0.428,-0.121,0.993,-10.071,-45.105,25.696
-0.459,-0.073,1.138,-7.812,-43.274,29.724
-0.456,-0.072,1.201,-14.404,-38.879,33.203
-0.396,-0.031,1.267,-32.349,-35.034,36.560
-0.324,0.037,1.217,-63.538,-29.541,38.330
-0.248,0.116,0.726,-112.793,-22.827,37.292
-0.371,0.143,0.083,-164.795,-30.701,34.546
-0.706,0.258,-0.089,-192.688,-54.688,30.945
-0.866,0.788,1.038,-159.668,-74.524,20.752
-0.706,0.936,1.709,-127.930,-72.693,-11.353
-0.794,0.601,1.925,-130.432,-68.848,-33.325
-0.942,0.743,2.366,-133.606,-51.086,-22.583
-0.970,0.632,2.183,-137.817,-16.968,-25.330
-0.931,0.108,2.122,-166.687,1.709,-29.358
-0.742,-0.417,1.729,-201.172,9.827,-12.817
-0.521,-0.647,1.054,-218.506,24.353,10.803
-0.324,-0.473,0.463,-211.609,30.762,26.367
-0.189,-0.165,0.410,-188.904,33.081,36.255
-0.199,0.150,0.061,-154.480,35.156,42.419
-0.257,0.343,-0.258,-124.146,35.828,45.593
-0.436,0.545,-0.298,-98.511,19.409,47.974
-0.706,0.942,-0.008,-64.270,2.747,51.941
-0.910,1.133,0.408,-23.315,-9.338,44.250
-1.016,1.165,0.709,8.362,-13.977,36.560
-1.053,1.154,0.940,34.302,-12.878,34.302
-0.920,0.920,0.822,41.138,-7.507,29.419
-0.951,0.740,0.636,39.917,-6.531,35.889
-0.922,0.523,0.416,36.743,-13.184,34.241
-0.881,0.391,0.264,21.179,-15.076,35.522
-0.839,0.392,0.165,14.771,-15.686,37.109
-0.811,0.394,0.145,16.113,-15.503,28.320
-0.802,0.410,0.197,19.653,-9.155,19.226
-0.801,0.549,0.271,25.085,0.061,13.550
-0.824,0.669,0.332,27.954,9.460,9.766
-0.812,0.780,0.352,29.175,15.930,4.578
-0.814,0.814,0.354,30.273,20.386,-3.601
-0.797,0.857,0.334,36.011,22.461,-14.160
-0.773,0.863,0.313,48.828,23.315,-26.489
-0.761,0.845,0.270,62.622,22.278,-37.659
-0.749,0.810,0.212,73.608,20.447,-47.241
-0.739,0.806,0.156,86.304,19.531,-55.054
-0.722,0.764,0.120,99.915,17.517,-61.768
-0.691,0.729,0.110,110.718,13.916,-66.467
-0.661,0.640,0.078,119.263,9.949,-69.580
-0.632,0.539,0.124,124.634,1.953,-69.458
-0.612,0.398,0.221,128.662,-5.981,-67.322
-0.583,0.347,0.163,134.033,-8.057,-61.157
-0.535,0.193,0.312,129.333,-12.390,-54.382
-0.486,0.047,0.376,130.249,-15.747,-43.945
-0.431,-0.061,0.470,126.831,-17.639,-32.654
-0.397,-0.183,0.666,128.784,-17.151,-22.644
-0.478,-0.286,0.817,130.615,-10.925,-11.047
-0.535,-0.132,0.809,128.662,-1.465,-5.371
-0.528,0.087,0.879,125.854,6.042,-8.911
-0.550,0.214,0.848,118.713,11.414,-13.611
-0.556,0.173,0.928,106.201,14.526,-13.794
-0.512,0.102,0.983,99.487,15.686,-14.160
-0.490,-0.056,1.076,93.201,16.846,-14.465
-0.464,-0.150,1.121,79.651,20.203,-9.888
-0.450,-0.023,1.149,67.871,26.550,-3.357
-0.419,0.083,1.179,55.542,30.701,-1.770
-0.355,0.131,1.072,36.011,35.339,-3.906
-0.359,0.156,0.955,22.949,35.400,-5.920
-0.301,0.016,0.707,6.104,33.447,-7.263
-0.312,-0.011,0.728,1.160,24.414,-3.540
-0.342,0.003,0.708,3.906,14.893,-0.671
-0.365,-0.068,0.753,7.141,9.277,-0.854
-0.363,-0.159,0.799,6.775,5.737,0.000
-0.350,-0.217,0.837,0.305,4.700,2.930
-0.330,-0.237,0.850,-9.949,6.042,5.981
-0.288,-0.218,0.859,-17.395,7.507,9.705
-0.241,-0.203,0.870,-20.874,6.653,14.832
-0.221,-0.204,0.851,-26.428,3.479,19.226
-0.235,-0.200,0.844,-31.860,-1.770,22.705
-0.262,-0.236,0.867,-40.222,-5.981,25.024
-0.280,-0.258,0.955,-53.528,-9.460,26.611
-0.325,-0.261,0.992,-75.623,-8.789,27.222
-0.352,-0.242,0.952,-104.004,-1.892,28.015
-0.365,-0.228,0.901,-136.047,2.563,28.564
-0.380,-0.211,0.851,-161.316,2.930,29.480
-0.414,-0.215,0.816,-179.321,0.916,31.311
-0.482,-0.235,0.686,-199.524,-5.981,33.447
-0.580,-0.268,0.457,-216.919,-16.663,36.377
-0.707,-0.169,0.337,-214.661,-31.006,40.222
-0.715,0.305,0.383,-172.180,-48.218,40.161
-0.577,0.888,0.734,-93.445,-62.561,28.381
-0.432,1.012,1.106,-37.781,-67.566,8.667
-0.419,1.015,1.402,-18.982,-62.622,-2.197

-0.667,0.052,0.962,75.134,40.283,-22.644
-0.623,0.143,0.867,75.867,44.861,-21.667
-0.607,0.176,0.901,75.745,43.091,-19.226
-0.597,0.182,1.002,74.707,38.635,-16.418
-0.612,0.092,0.992,82.275,39.734,-11.902
-0.635,0.040,1.007,86.792,39.673,-6.226
-0.649,0.008,0.925,89.783,42.542,-0.793
-0.620,0.003,0.902,80.627,43.823,3.601
-0.575,0.006,0.818,70.801,45.044,7.202
-0.554,0.041,0.735,63.171,46.204,9.338
-0.529,0.031,0.639,50.964,45.471,9.949
-0.537,0.087,0.627,39.734,44.739,9.766
-0.477,0.065,0.534,29.175,45.898,6.165
-0.462,0.153,0.661,35.522,43.884,5.188
-0.446,0.192,0.686,40.710,40.894,2.747
-0.450,0.144,0.779,40.710,38.574,-2.075
-0.441,0.068,0.804,38.574,35.767,-5.737
-0.420,0.013,0.785,36.743,32.898,-6.897
-0.388,-0.001,0.775,34.485,29.236,-5.981
-0.369,-0.033,0.734,31.860,24.841,-4.944
-0.366,-0.132,0.685,27.954,19.470,-3.845
-0.376,-0.230,0.679,22.095,13.550,-2.075
-0.387,-0.285,0.668,16.296,8.545,0.000
-0.393,-0.292,0.693,11.230,3.845,1.648
-0.390,-0.297,0.711,4.395,1.709,2.136
-0.411,-0.288,0.774,-3.052,-0.732,2.747
-0.448,-0.216,0.811,-6.287,-3.357,3.906
-0.428,-0.102,0.799,-4.517,-7.019,5.005
-0.375,-0.047,0.785,1.404,-12.878,4.700
-0.338,-0.056,0.777,6.287,-18.982,4.395
-0.311,-0.079,0.766,8.850,-25.085,5.920
-0.283,-0.125,0.814,10.254,-30.640,8.972
-0.278,-0.187,0.824,8.423,-33.569,12.939
-0.276,-0.211,0.886,3.418,-36.499,17.578
-0.266,-0.262,1.009,-13.306,-36.804,21.423
-0.249,-0.383,1.077,-64.148,-30.884,21.362
-0.302,-0.388,0.789,-149.902,-24.109,20.447
-0.450,-0.027,0.415,-230.530,-30.273,18.433
-0.794,0.372,0.675,-267.822,-41.626,8.850
-0.817,0.683,1.460,-259.277,-41.626,-8.362
-0.600,0.481,1.302,-219.116,-39.368,-33.752
-0.525,0.422,1.312,-189.392,-50.903,-28.625
-0.391,0.276,1.836,-156.433,-60.730,-10.315
-0.303,-0.155,1.924,-155.579,-50.842,-7.507
-0.245,-0.592,1.513,-172.058,-43.945,2.014
-0.260,-0.501,1.075,-194.580,-42.908,39.001
-0.242,-0.257,0.532,-182.495,-33.020,55.542
-0.255,-0.057,0.437,-167.908,-31.006,62.805
-0.248,0.140,-0.012,-160.461,-25.024,59.204
-0.250,0.329,-0.480,-147.339,-29.419,58.594
-0.445,0.618,-0.432,-129.150,-49.988,63.599
-0.689,0.919,-0.270,-93.811,-69.641,63.293
-0.871,1.176,0.070,-55.725,-79.163,56.152
-1.010,1.276,0.421,-22.217,-72.327,50.232
-1.065,1.081,0.606,-2.014,-59.204,45.715
-1.062,0.733,0.612,7.751,-53.467,45.959
-1.042,0.485,0.534,13.733,-49.622,50.232
-1.010,0.401,0.425,21.790,-49.316,52.429
-0.979,0.379,0.333,16.602,-48.706,51.636
-0.971,0.359,0.273,8.667,-42.419,49.255
-0.964,0.364,0.268,7.385,-32.227,42.419
-0.953,0.383,0.298,8.850,-20.569,32.593
-0.955,0.374,0.336,6.531,-10.620,23.743
-0.945,0.428,0.368,0.793,-2.258,17.029
-0.928,0.479,0.407,-1.648,4.578,12.146
-0.912,0.513,0.435,-1.465,10.376,6.897
-0.893,0.516,0.413,0.366,12.512,0.427
-0.880,0.522,0.381,4.456,11.780,-6.653
-0.884,0.544,0.354,13.062,10.071,-15.259
-0.873,0.606,0.354,25.574,9.338,-24.536
-0.849,0.724,0.360,42.297,9.644,-32.715
-0.836,0.760,0.358,58.838,10.010,-41.016
-0.838,0.735,0.366,73.669,10.803,-47.058
-0.844,0.648,0.387,83.313,11.108,-47.302
-0.845,0.487,0.439,87.524,8.484,-48.828
-0.802,0.356,0.484,95.825,7.446,-48.340
-0.738,0.281,0.399,102.722,8.728,-43.884
-0.684,0.205,0.439,101.196,5.493,-40.405
-0.662,0.139,0.514,90.088,2.014,-34.607
-0.674,0.084,0.602,83.130,0.977,-28.992
-0.670,0.081,0.590,86.609,5.066,-24.109
-0.663,0.092,0.652,81.726,9.460,-20.874
-0.653,0.077,0.753,74.524,14.282,-17.456
-0.656,-0.000,0.778,67.017,21.851,-14.771
-0.671,-0.017,0.833,59.875,28.259,-12.695
-0.660,0.100,0.837,62.561,33.142,-11.353
-0.635,0.260,0.779,71.472,35.217,-11.292
-0.609,0.326,0.772,75.012,30.090,-13.611
-0.597,0.292,0.871,77.454,21.729,-16.296
-0.583,0.169,0.877,80.811,17.578,-16.357
-0.617,0.062,0.933,75.745,14.771,-12.512
-0.630,0.010,0.951,67.139,16.235,-6.348
-0.641,0.035,0.899,62.256,22.888,-0.610
-0.634,0.107,0.833,58.533,26.672,1.343
-0.621,0.182,0.842,56.274,27.283,0.366
-0.613,0.204,0.800,59.998,28.381,-1.465
-0.613,0.175,0.732,63.232,27.527,-1.953
-0.589,0.083,0.670,59.143,25.269,-2.136
-0.581,-0.020,0.640,48.584,23.254,-2.563
-0.551,0.027,0.627,46.021,20.691,-2.625
-0.550,0.074,0.698,50.964,16.724,-0.916
-0.562,0.091,0.740,50.720,17.700,0.244
-0.577,0.094,0.782,49.011,18.188,1.587
-0.605,0.085,0.828,50.964,17.883,3.845
-0.619,0.094,0.821,63.965,15.747,7.507
-0.640,0.046,0.874,78.979,11.719,13.367
-0.630,0.027,0.844,91.919,9.460,20.264
-0.616,-0.009,0.846,99.854,8.606,26.611
-0.571,-0.012,0.822,97.778,8.728,32.227
-0.554,0.027,0.864,80.566,12.268,36.499
-0.531,0.074,0.905,51.453,19.836,36.987
-0.506,0.120,0.904,18.188,28.687,34.363
-0.470,0.146,0.875,-12.939,36.072,29.968
-0.374,0.240,0.803,-38.452,43.396,23.865
-0.231,0.325,0.697,-57.617,46.997,16.296
-0.109,0.249,0.610,-73.303,43.945,7.507
-0.044,0.084,0.547,-84.167,34.790,0.366
-0.063,-0.228,0.667,-89.050,21.545,-3.906
-0.174,-0.756,0.820,-92.773,5.981,-4.089

-0.623,0.143,0.867,75.867,44.861,-21.667
-0.607,0.176,0.901,75.745,43.091,-19.226
-0.597,0.182,1.002,74.707,38.635,-16.418
-0.612,0.092,0.992,82.275,39.734,-11.902
-0.635,0.040,1.007,86.792,39.673,-6.226
