aX,aY,aZ,gX,gY,gZ
-0.475,1.090,0.821,0.183,10.437,-23.193
-0.447,0.954,0.799,3.235,8.606,-34.790
-0.434,0.814,0.828,4.089,5.554,-43.152
-0.443,0.716,0.848,5.432,2.991,-49.011
-0.437,0.648,0.826,7.996,1.648,-53.650
-0.415,0.564,0.841,5.371,0.549,-58.838
-0.387,0.576,0.792,5.615,1.831,-63.110
-0.371,0.504,0.703,5.371,2.258,-66.589
-0.317,0.436,0.683,-5.249,-1.648,-67.688
-0.323,0.288,0.711,-13.000,-6.653,-67.261
-0.297,0.100,0.705,-15.076,-4.578,-62.073
-0.242,-0.159,0.657,-33.875,-4.944,-54.260
-0.208,-0.225,0.704,-49.133,-6.104,-42.053
-0.183,-0.185,0.654,-47.913,-5.981,-30.090
-0.179,-0.227,0.678,-46.021,-6.409,-19.043
-0.178,-0.304,0.754,-39.734,-9.155,-4.456
-0.208,-0.383,0.840,-32.227,-12.939,13.794
-0.226,-0.373,0.943,-25.940,-14.221,34.119
-0.258,-0.165,1.016,-20.935,-13.062,50.781
-0.299,0.164,1.079,-15.137,-9.033,59.998
-0.305,0.326,1.015,-6.348,-2.075,64.270
-0.265,0.258,0.873,-3.113,3.967,70.007
-0.254,0.135,0.775,-10.010,4.639,79.224
-0.281,0.104,0.749,-30.090,4.272,89.050
-0.326,0.200,0.769,-52.795,7.996,94.849
-0.302,0.647,0.816,-49.194,16.479,95.825
-0.361,1.027,0.706,-14.771,26.550,87.646
-0.416,1.033,0.797,-23.254,19.836,74.585
-0.435,1.096,0.731,-7.812,17.944,68.848
-0.500,1.068,0.603,10.803,11.963,61.157
-0.559,0.980,0.638,10.681,3.967,51.758
-0.628,1.038,0.597,16.357,-0.366,41.321
-0.708,1.020,0.617,13.794,-2.930,25.879
-0.749,1.107,0.719,5.310,-2.258,9.644
-0.770,1.223,0.830,6.714,1.282,-8.423
-0.745,1.151,0.790,8.972,3.967,-28.198
-0.663,0.955,0.728,7.202,4.395,-41.870
-0.561,0.794,0.645,5.737,2.869,-47.852

0.130,0.230,0.809,0.122,23.804,36.682
0.148,0.237,0.805,-4.028,23.926,21.851
0.160,0.338,0.734,-5.249,25.391,6.836
0.197,0.345,0.659,-5.432,25.574,-11.719
0.218,0.226,0.620,-4.517,24.841,-30.518
0.202,0.066,0.584,-4.150,22.888,-46.570
0.154,-0.061,0.583,-7.568,20.142,-60.547
0.122,-0.121,0.514,-12.451,18.494,-74.219
0.111,-0.356,0.424,-27.100,14.832,-88.196
0.121,-0.502,0.449,-49.133,9.277,-99.243
0.087,-0.454,0.492,-53.894,6.897,-108.032
0.065,-0.660,0.421,-45.410,2.563,-115.784
0.039,-0.958,0.455,-39.734,-6.958,-117.554
0.030,-1.233,0.422,-17.700,-12.512,-108.276
-0.007,-1.744,0.527,-5.493,-19.592,-93.872
0.465,-1.089,0.791,2.563,6.531,35.645
0.328,-1.124,1.028,-3.906,-12.268,-21.118
-0.220,0.531,0.719,0.488,-8.057,-60.059
-0.167,0.251,0.594,-10.620,-9.949,-64.331
-0.101,-0.078,0.623,-41.504,-12.207,-59.326
-0.040,-0.184,0.566,-56.030,-10.498,-47.302
-0.029,-0.271,0.661,-69.214,-10.681,-37.292
-0.002,-0.203,0.750,-78.857,-9.644,-26.855
-0.058,-0.049,0.823,-62.012,-11.719,-18.127
-0.093,-0.014,0.850,-29.419,-15.320,-6.042
-0.087,-0.282,0.851,0.305,-20.264,11.963
-0.093,-0.443,0.921,7.568,-22.888,35.217
-0.133,-0.233,0.966,16.113,-20.935,56.335
-0.190,0.071,0.945,29.785,-17.761,67.688
-0.219,0.127,0.896,35.522,-13.184,72.571
-0.198,0.010,0.846,33.447,-8.728,79.712
-0.194,-0.073,0.816,28.748,-6.836,89.844
-0.213,-0.027,0.719,26.733,-6.653,100.159
-0.217,0.128,0.638,21.851,-6.531,106.567
-0.255,0.488,0.688,20.386,-5.859,107.300
-0.352,0.774,0.683,22.034,-5.127,101.257
-0.459,0.767,0.773,6.592,-8.301,95.825
-0.470,0.806,0.868,-6.409,-7.751,96.008
-0.541,0.881,0.839,-5.005,-6.104,94.177
-0.406,1.143,0.831,-2.502,8.423,6.592
-0.385,1.299,0.904,-0.977,9.705,-12.207
-0.377,1.292,0.921,8.301,11.292,-29.846
-0.351,1.089,0.915,15.015,11.414,-41.321
-0.311,0.813,0.907,17.639,9.277,-45.349
-0.296,0.562,0.917,16.052,6.348,-45.227
-0.272,0.461,0.893,10.010,6.531,-43.579
-0.322,0.376,0.911,3.479,8.667,-43.457
-0.327,0.376,0.868,3.540,11.719,-44.067
-0.318,0.408,0.803,-0.854,14.221,-48.462
-0.296,0.375,0.804,-10.010,16.479,-52.368
-0.236,0.381,0.688,-14.221,17.456,-51.392
-0.241,0.161,0.710,-25.208,13.611,-50.354
-0.274,0.081,0.803,-33.020,10.132,-44.800
-0.263,0.018,0.771,-23.743,12.329,-37.292
-0.218,-0.204,0.759,-18.372,10.559,-31.006
-0.183,-0.302,0.762,-16.418,6.592,-20.325
-0.161,-0.249,0.718,-13.550,1.709,-7.996
-0.137,-0.227,0.666,-14.221,-2.869,3.357
-0.114,-0.309,0.626,-18.188,-7.690,17.151
-0.122,-0.457,0.615,-21.667,-9.705,37.292
-0.164,-0.467,0.748,-26.428,-10.132,58.899
-0.221,-0.207,0.883,-21.667,-8.789,72.449
-0.270,0.031,0.974,-10.620,-4.883,75.134
-0.241,0.139,0.963,0.061,-0.427,77.087
-0.196,0.227,0.909,9.094,1.648,81.543
-0.199,0.353,0.850,18.188,1.282,85.022
-0.206,0.667,0.889,21.851,1.099,85.999
-0.259,0.974,0.964,20.203,4.089,76.843
-0.310,1.034,0.964,4.150,8.484,64.453
-0.289,1.073,0.987,-11.230,9.521,55.908
-0.256,1.284,0.884,-9.216,9.033,45.532
-0.272,1.325,0.865,-5.066,7.446,28.137
-0.268,1.285,0.831,2.258,5.798,12.146
-0.242,1.211,0.738,10.742,2.686,-1.831
-0.238,1.200,0.754,15.564,-1.221,-14.038
-0.249,1.338,0.761,25.940,-4.456,-30.273
-0.278,1.364,0.743,35.400,-8.179,-50.842
-0.284,1.232,0.738,34.119,-11.963,-66.711
-0.269,1.066,0.756,29.968,-14.709,-74.768
-0.268,0.938,0.790,26.917,-16.785,-81.726
-0.265,0.814,0.802,22.583,-16.907,-89.783
-0.242,0.751,0.827,14.221,-14.282,-97.412
-0.242,0.738,0.815,7.690,-9.888,-103.882
-0.257,0.583,0.755,0.549,-7.019,-107.971
-0.243,0.399,0.806,-10.986,-7.141,-105.530
-0.240,0.346,0.844,-16.357,-6.592,-102.173
-0.274,0.065,0.845,-20.325,-4.395,-100.464
-0.265,-0.294,0.880,-34.607,-3.601,-91.248
-0.232,-0.348,0.860,-37.476,-2.747,-74.524
-0.227,-0.461,0.991,-40.894,-0.122,-61.951
-0.168,-0.372,0.938,-41.321,4.883,-49.866
-0.156,-0.351,0.879,-36.743,7.507,-38.940
-0.110,-0.335,0.793,-36.011,8.057,-24.170
-0.091,-0.362,0.735,-30.701,5.249,-6.958
-0.106,-0.367,0.761,-22.705,2.808,12.573
-0.100,-0.186,0.794,-7.629,2.136,30.090
-0.096,0.072,0.821,14.465,0.854,39.856
-0.106,0.212,0.858,34.302,0.061,44.128
-0.110,0.209,0.905,42.542,-0.793,49.438
-0.092,0.193,0.885,41.199,-2.319,58.655
-0.094,0.257,0.961,35.767,-4.089,67.749
-0.124,0.607,0.995,39.429,-1.953,71.533
-0.183,0.902,1.018,54.688,2.441,67.017
-0.216,1.092,1.013,65.491,5.371,58.716
-0.309,0.830,0.946,59.387,4.333,50.964
-0.218,0.723,1.111,23.010,3.235,49.438
-0.168,1.253,0.961,27.771,7.874,44.495
-0.298,1.224,0.970,30.884,8.362,26.062
-0.263,1.314,0.934,35.522,7.629,12.878
-0.260,1.370,0.858,39.856,6.409,-0.854
-0.292,1.295,0.777,34.058,2.441,-15.076
-0.309,1.223,0.722,21.851,-2.441,-27.954
-0.292,1.201,0.691,6.287,-5.310,-40.222
-0.272,1.114,0.656,-9.216,-7.935,-53.528
-0.274,1.003,0.616,-21.545,-10.315,-65.430
-0.281,0.888,0.595,-31.128,-13.489,-74.402
-0.299,0.763,0.644,-42.297,-15.564,-82.275
-0.315,0.686,0.695,-54.199,-14.832,-90.027
-0.353,0.588,0.763,-65.857,-12.146,-96.741

-0.198,0.010,0.846,33.447,-8.728,79.712
-0.194,-0.073,0.816,28.748,-6.836,89.844
-0.213,-0.027,0.719,26.733,-6.653,100.159
-0.217,0.128,0.638,21.851,-6.531,106.567
-0.255,0.488,0.688,20.386,-5.859,107.300
-0.352,0.774,0.683,22.034,-5.127,101.257
-0.459,0.767,0.773,6.592,-8.301,95.825
-0.470,0.806,0.868,-6.409,-7.751,96.008
-0.541,0.881,0.839,-5.005,-6.104,94.177
-0.406,1.143,0.831,-2.502,8.423,6.592
-0.363,0.879,0.854,4.272,3.357,-34.790
-0.360,0.854,0.854,0.793,0.977,-45.837
-0.376,0.849,0.874,-3.784,0.427,-57.617
-0.366,0.784,0.802,-6.897,1.465,-70.068
-0.339,0.569,0.766,-15.869,-0.427,-80.444
-0.318,0.392,0.849,-30.640,-2.991,-85.388
-0.283,0.488,0.904,-34.424,-1.953,-87.769
-0.277,0.504,0.900,-29.419,-0.427,-96.436
-0.253,0.322,0.974,-28.015,-0.427,-102.783
-0.225,0.152,0.937,-21.973,0.793,-99.609
-0.211,-0.080,0.987,-19.287,-1.343,-94.299
-0.181,-0.229,0.970,-13.000,-1.160,-84.229
-0.136,-0.491,0.786,-9.277,-0.671,-73.059
-0.083,-0.756,0.763,-23.071,-3.784,-57.556
-0.017,-0.758,0.684,-31.494,-2.930,-37.659
-0.006,-0.714,0.676,-46.692,-2.625,-22.156
-0.045,-0.552,0.753,-58.655,-5.859,-7.568
-0.081,-0.411,0.745,-49.561,-6.592,8.362
-0.102,-0.415,0.842,-39.795,-6.958,26.428
-0.100,-0.305,0.880,-24.353,-7.080,44.983
-0.125,-0.160,0.883,-4.395,-8.545,58.228
-0.140,-0.075,0.834,16.846,-9.399,69.458
-0.106,-0.006,0.793,32.837,-10.437,79.529
-0.099,0.206,0.859,47.485,-11.230,87.219
-0.133,0.522,0.896,68.848,-10.742,91.064
-0.197,0.604,0.788,85.022,-11.963,92.896
-0.189,0.579,0.755,67.261,-16.724,95.703
-0.345,0.650,1.016,37.659,-18.616,92.590
-0.365,0.722,1.095,5.432,-9.583,85.999
-0.397,0.860,1.193,-13.550,-5.859,75.989
-0.398,1.182,1.169,-16.174,-1.160,59.998
-0.370,1.233,1.159,-6.470,7.874,39.429
-0.375,1.246,1.142,1.099,11.414,20.996
-0.406,1.309,1.129,7.996,12.817,5.798
-0.394,1.295,1.057,12.695,14.893,-9.521
-0.375,1.177,0.975,11.169,13.672,-23.865
-0.340,1.041,0.906,7.568,11.719,-35.278
-0.307,0.925,0.858,5.554,8.850,-43.335
-0.302,0.792,0.817,5.310,5.371,-51.147
-0.290,0.655,0.746,5.310,2.441,-59.143
-0.275,0.460,0.680,2.380,-0.122,-65.979
-0.267,0.324,0.743,-9.155,-1.953,-70.374
-0.238,0.424,0.762,-16.235,0.305,-75.378
-0.238,0.505,0.780,-18.677,2.563,-86.121
-0.204,0.458,0.816,-24.658,3.906,-95.642
-0.184,0.405,0.851,-26.184,4.883,-98.022
-0.170,0.311,0.893,-20.203,2.930,-97.351
-0.159,0.211,0.976,-10.681,-1.587,-94.971
-0.146,0.103,0.937,5.920,-3.418,-90.393
-0.148,-0.149,0.904,13.794,-6.287,-82.947
-0.135,-0.420,0.861,10.803,-8.240,-69.580
-0.100,-0.570,0.836,-0.122,-7.446,-51.819
-0.060,-0.722,0.628,-13.489,-6.104,-34.302
-0.026,-0.946,0.576,-47.424,-5.676,-15.747
0.017,-0.925,0.495,-70.068,-3.723,6.775
0.013,-0.757,0.445,-78.613,-3.479,25.696
-0.042,-0.490,0.545,-81.726,-5.920,39.185
-0.081,-0.207,0.599,-62.073,-7.324,50.659
-0.120,-0.040,0.679,-38.818,-9.705,60.730
-0.141,0.069,0.770,-15.503,-12.512,69.580
-0.146,0.139,0.833,5.981,-16.479,77.393
-0.168,0.263,0.954,19.958,-20.142,85.205
-0.214,0.490,0.968,37.720,-21.606,93.323
-0.250,0.449,0.996,44.128,-24.719,101.196
-0.219,0.426,0.925,37.964,-27.039,110.840
-0.228,0.578,0.916,35.156,-28.198,115.417
-0.284,0.833,1.131,35.095,-26.611,110.229
-0.418,1.287,0.932,52.002,-22.766,93.201
-0.523,0.537,1.279,0.000,-19.531,71.411
-0.296,0.950,1.198,-33.020,-8.606,70.984
-0.393,1.405,1.267,-15.625,-3.967,53.406
-0.427,1.470,1.123,4.700,4.211,28.564
-0.406,1.323,1.088,13.489,5.554,9.583
-0.398,1.235,1.016,20.203,7.141,-0.671
-0.410,1.152,0.981,22.156,6.775,-10.803
-0.432,1.118,0.961,25.696,6.226,-21.729
-0.431,1.059,0.926,31.067,6.714,-33.569
-0.398,0.928,0.866,33.875,7.202,-45.654
-0.364,0.786,0.846,30.884,7.446,-55.420
-0.323,0.731,0.803,26.611,9.033,-63.049
-0.292,0.593,0.755,19.592,10.498,-71.289
-0.278,0.520,0.768,6.104,10.498,-77.515
-0.242,0.492,0.776,-5.615,12.756,-83.008
-0.212,0.442,0.813,-18.005,14.099,-89.172
-0.190,0.406,0.831,-26.001,15.930,-93.567
-0.143,0.293,0.750,-24.841,17.517,-94.788
-0.148,0.058,0.821,-23.193,14.160,-90.637
-0.132,-0.020,0.862,-11.902,11.536,-80.872
-0.093,-0.170,0.753,2.075,11.230,-72.693
-0.083,-0.494,0.667,-1.221,7.751,-62.256
-0.060,-0.670,0.643,-10.620,5.066,-42.664
-0.014,-0.628,0.632,-20.508,3.967,-21.912
-0.042,-0.480,0.625,-27.283,1.160,-7.568
-0.082,-0.484,0.636,-29.053,-2.686,4.639
-0.078,-0.560,0.666,-31.677,-4.639,22.156
-0.088,-0.480,0.718,-28.992,-7.263,40.039
-0.125,-0.313,0.764,-20.569,-9.644,52.551
-0.149,-0.186,0.781,-7.996,-10.010,61.523
-0.152,-0.126,0.776,3.052,-10.803,70.190
-0.138,-0.059,0.768,10.681,-13.062,79.102
-0.177,0.122,0.847,16.602,-15.076,86.365
-0.234,0.415,0.936,32.898,-14.526,90.332
-0.278,0.442,0.874,50.354,-15.015,92.773
-0.256,0.367,0.902,50.842,-19.226,98.816
-0.288,0.787,0.900,53.101,-22.461,100.464
-0.515,1.044,1.265,42.908,-20.020,87.036
-0.469,0.859,1.083,17.822,-8.484,72.754
-0.432,0.503,1.271,-29.480,-11.414,65.735
-0.420,1.025,1.181,-35.278,-5.920,61.340

-0.283,0.488,0.904,-34.424,-1.953,-87.769
-0.277,0.504,0.900,-29.419,-0.427,-96.436
-0.253,0.322,0.974,-28.015,-0.427,-102.783
-0.225,0.152,0.937,-21.973,0.793,-99.609
-0.211,-0.080,0.987,-19.287,-1.343,-94.299
-0.181,-0.229,0.970,-13.000,-1.160,-84.229
-0.136,-0.491,0.786,-9.277,-0.671,-73.059
-0.083,-0.756,0.763,-23.071,-3.784,-57.556
-0.017,-0.758,0.684,-31.494,-2.930,-37.659
-0.006,-0.714,0.676,-46.692,-2.625,-22.156
-0.045,-0.552,0.753,-58.655,-5.859,-7.568
-0.081,-0.411,0.745,-49.561,-6.592,8.362
-0.102,-0.415,0.842,-39.795,-6.958,26.428
-0.100,-0.305,0.880,-24.353,-7.080,44.983
-0.125,-0.160,0.883,-4.395,-8.545,58.228
-0.140,-0.075,0.834,16.846,-9.399,69.458
-0.106,-0.006,0.793,32.837,-10.437,79.529
-0.099,0.206,0.859,47.485,-11.230,87.219
-0.133,0.522,0.896,68.848,-10.742,91.064
-0.197,0.604,0.788,85.022,-11.963,92.896
-0.189,0.579,0.755,67.261,-16.724,95.703
-0.345,0.650,1.016,37.659,-18.616,92.590
-0.365,0.722,1.095,5.432,-9.583,85.999
-0.397,0.860,1.193,-13.550,-5.859,75.989
0.011,-0.554,0.594,-18.066,-2.808,7.690
-0.023,-0.526,0.601,-21.851,-5.249,20.813
-0.036,-0.466,0.637,-25.452,-6.714,36.072
-0.055,-0.271,0.711,-20.142,-7.751,50.598
-0.093,-0.113,0.756,-8.362,-9.583,60.425
-0.121,-0.061,0.795,0.305,-12.268,68.787
-0.124,-0.023,0.813,6.226,-14.893,77.820
-0.142,0.078,0.895,7.812,-17.456,85.632
-0.204,0.324,1.018,11.353,-16.846,90.637
-0.232,0.552,1.021,26.062,-14.099,92.834
-0.247,0.608,1.031,41.138,-13.428,94.238
-0.237,0.637,0.921,55.176,-15.686,96.436
-0.234,0.622,1.046,52.002,-19.531,95.825
-0.279,0.789,0.820,49.622,-19.348,90.698
-0.408,0.474,1.180,-1.587,-19.470,80.017
-0.287,0.927,1.139,-21.729,-6.531,76.538
-0.364,1.122,1.098,-17.578,-0.244,58.105
-0.362,1.101,1.022,-17.212,4.150,41.138
-0.330,1.203,0.966,-6.592,5.554,29.785
-0.324,1.205,0.933,3.357,5.127,16.541
-0.331,1.136,0.896,7.263,4.395,4.089
-0.332,1.113,0.883,9.033,2.563,-5.615
-0.334,1.037,0.909,7.202,0.427,-16.846
-0.307,0.971,0.921,2.991,-0.732,-30.273
-0.287,0.937,0.908,0.732,-0.854,-43.884
-0.261,0.875,0.857,0.671,-0.732,-57.373
-0.229,0.772,0.816,-1.038,-1.404,-69.153
-0.174,0.660,0.689,-1.282,-3.845,-77.942
-0.166,0.478,0.737,-6.958,-8.484,-83.679
-0.158,0.457,0.765,-12.451,-9.827,-85.266
-0.153,0.459,0.839,-15.198,-9.827,-89.294
-0.163,0.409,0.829,-17.944,-9.399,-94.666
-0.158,0.269,0.947,-18.066,-8.667,-95.764
-0.121,0.082,0.907,-8.789,-7.263,-90.759
-0.144,-0.182,0.892,-3.784,-9.460,-81.665
-0.133,-0.356,0.860,3.906,-11.658,-67.200
-0.088,-0.530,0.866,6.409,-11.169,-53.223
-0.055,-0.602,0.804,3.540,-9.521,-38.391
-0.052,-0.620,0.744,-1.587,-9.033,-22.156
-0.059,-0.689,0.701,-12.512,-9.216,-4.517
-0.057,-0.643,0.705,-24.841,-11.108,14.526
-0.071,-0.460,0.741,-27.527,-12.451,31.799
-0.094,-0.274,0.754,-20.996,-11.414,44.739
-0.113,-0.159,0.768,-13.794,-10.315,54.688
-0.130,-0.104,0.768,-5.798,-11.108,64.087
-0.140,-0.055,0.771,1.709,-12.573,73.792
-0.152,0.053,0.755,10.254,-14.343,82.520
-0.179,0.260,0.853,17.883,-16.357,88.074
-0.215,0.501,0.810,33.630,-15.381,89.539
-0.252,0.564,0.923,34.424,-17.273,89.417
-0.266,0.858,0.941,44.617,-16.907,89.966
-0.338,0.580,0.917,34.180,-17.761,85.754
-0.322,0.665,1.128,-9.033,-17.029,88.623
-0.348,1.190,1.243,-3.357,-8.728,80.505
-0.405,1.171,1.162,2.319,-1.953,58.777
-0.384,1.081,1.111,2.686,0.732,44.189
-0.387,1.035,0.987,6.653,1.526,32.471
-0.381,0.935,0.895,-0.732,2.319,21.118
-0.384,1.022,0.925,-5.249,2.014,9.521
-0.393,1.194,0.971,0.671,5.615,-5.432
-0.391,1.239,0.950,10.132,8.545,-23.376
-0.350,1.167,0.936,13.794,8.484,-40.039
-0.297,1.044,0.916,14.465,6.531,-52.612
-0.269,0.885,0.892,13.306,3.967,-61.218
-0.246,0.716,0.815,11.292,1.343,-67.810
-0.229,0.552,0.813,9.460,-1.709,-73.608
-0.206,0.453,0.795,9.705,-2.502,-77.698
-0.171,0.375,0.814,5.127,-2.319,-81.482
-0.170,0.386,0.884,3.540,-1.160,-84.717
-0.147,0.361,0.813,3.906,0.916,-88.623
-0.156,0.136,0.899,-0.122,-0.183,-90.454
-0.158,0.003,0.946,1.831,0.549,-84.839
-0.148,-0.145,0.894,7.141,1.892,-77.209
-0.158,-0.404,0.842,5.127,0.061,-66.772
-0.123,-0.538,0.841,3.052,-1.221,-51.758
-0.096,-0.565,0.801,3.540,0.488,-37.598
-0.085,-0.537,0.741,-2.136,1.160,-24.414
-0.079,-0.502,0.680,-12.146,-0.610,-10.315
-0.090,-0.471,0.667,-19.836,-3.906,4.822
-0.105,-0.464,0.665,-22.461,-7.202,21.240
-0.121,-0.411,0.681,-22.034,-8.850,37.354
-0.147,-0.291,0.707,-17.212,-10.010,50.415
-0.168,-0.172,0.719,-6.287,-10.803,60.852
-0.173,-0.068,0.715,7.080,-12.451,69.336
-0.191,0.044,0.716,19.592,-14.893,76.416
-0.230,0.213,0.841,28.259,-17.090,82.336
-0.251,0.487,0.807,39.734,-16.541,85.144
-0.335,0.538,0.971,31.677,-17.395,83.069
-0.325,0.697,1.034,22.217,-12.390,82.703
-0.330,0.506,0.953,6.653,-10.925,81.360
-0.369,0.629,1.112,-28.381,-11.230,82.886
-0.343,1.005,1.173,-28.809,-2.869,75.317
-0.347,0.980,1.080,-22.339,2.197,57.922
-0.335,0.999,1.050,-9.216,2.197,45.471
-0.328,0.996,0.956,0.793,2.502,34.973

-0.197,0.604,0.788,85.022,-11.963,92.896
-0.189,0.579,0.755,67.261,-16.724,95.703
-0.345,0.650,1.016,37.659,-18.616,92.590
-0.365,0.722,1.095,5.432,-9.583,85.999
-0.397,0.860,1.193,-13.550,-5.859,75.989
0.011,-0.554,0.594,-18.066,-2.808,7.690
-0.023,-0.526,0.601,-21.851,-5.249,20.813
-0.036,-0.466,0.637,-25.452,-6.714,36.072
-0.055,-0.271,0.711,-20.142,-7.751,50.598
-0.093,-0.113,0.756,-8.362,-9.583,60.425
-0.121,-0.061,0.795,0.305,-12.268,68.787
-0.124,-0.023,0.813,6.226,-14.893,77.820
-0.142,0.078,0.895,7.812,-17.456,85.632
-0.204,0.324,1.018,11.353,-16.846,90.637
-0.232,0.552,1.021,26.062,-14.099,92.834
-0.247,0.608,1.031,41.138,-13.428,94.238
-0.237,0.637,0.921,55.176,-15.686,96.436
-0.234,0.622,1.046,52.002,-19.531,95.825
-0.279,0.789,0.820,49.622,-19.348,90.698
-0.408,0.474,1.180,-1.587,-19.470,80.017
-0.287,0.927,1.139,-21.729,-6.531,76.538
-0.155,-0.375,0.741,-11.963,-0.549,-52.551
-0.129,-0.486,0.746,-22.034,-3.662,-36.377
-0.095,-0.460,0.689,-20.996,-3.601,-19.104
-0.094,-0.415,0.646,-21.179,-5.432,-5.493
-0.126,-0.443,0.690,-17.578,-6.531,6.592
-0.160,-0.395,0.737,-8.667,-6.653,21.606
-0.180,-0.315,0.809,4.150,-7.935,35.583
-0.214,-0.216,0.896,13.977,-8.972,46.997
-0.250,-0.108,0.913,25.513,-8.118,56.946
-0.236,-0.021,0.896,37.292,-7.507,65.735
-0.192,0.076,0.858,47.119,-8.057,73.059
-0.173,0.237,0.839,56.274,-9.583,78.186
-0.187,0.341,0.836,60.486,-11.963,80.933
-0.200,0.474,0.830,59.814,-14.648,84.229
-0.244,0.460,0.845,50.659,-17.273,85.754
-0.280,0.331,0.993,22.888,-17.212,86.731
-0.291,0.486,1.033,-0.244,-14.648,88.318
-0.285,0.754,1.108,-5.310,-9.766,84.961
-0.277,1.023,1.160,4.639,-3.540,72.693
-0.337,1.121,1.092,20.325,0.610,53.833
-0.305,1.013,1.071,24.658,2.197,39.185
-0.242,1.012,1.060,20.752,2.563,30.457
-0.187,1.088,0.952,18.188,3.662,20.020
-0.159,1.110,0.909,15.686,2.625,6.409
-0.142,1.118,0.918,12.634,2.625,-7.080
-0.129,1.078,0.921,8.118,2.686,-19.775
-0.117,0.997,0.898,3.113,1.465,-31.738
-0.116,0.903,0.904,-2.930,-0.549,-42.908
-0.122,0.853,0.908,-6.531,-1.648,-53.894
-0.118,0.762,0.833,-5.981,-1.709,-64.392
-0.119,0.501,0.799,-13.000,-3.662,-72.937
-0.156,0.307,0.835,-26.001,-5.249,-75.867
-0.165,0.304,0.965,-32.166,-2.686,-75.378
-0.126,0.360,0.925,-30.151,1.343,-79.773
-0.182,0.136,0.964,-21.423,2.258,-84.961
-0.170,-0.002,0.880,-9.277,4.456,-79.346
-0.133,-0.193,0.848,1.160,2.380,-71.228
-0.118,-0.372,0.814,1.160,-0.549,-60.547
-0.118,-0.482,0.721,-7.263,-2.441,-48.340
-0.145,-0.560,0.668,-23.865,-5.859,-34.119
-0.136,-0.534,0.710,-40.649,-6.897,-17.029
-0.163,-0.391,0.738,-37.842,-6.409,-2.441
-0.214,-0.326,0.775,-25.818,-6.775,8.301
-0.243,-0.319,0.827,-7.690,-7.568,20.447
-0.252,-0.278,0.861,9.888,-9.460,33.508
-0.255,-0.216,0.853,25.269,-11.230,45.044
-0.258,-0.194,0.817,35.339,-13.062,54.932
-0.260,-0.178,0.803,39.307,-15.015,64.270
-0.265,-0.043,0.835,36.621,-15.320,72.449
-0.281,0.184,0.915,29.236,-13.306,76.782
-0.303,0.308,0.871,21.851,-9.644,78.003
-0.317,0.229,0.825,5.310,-10.254,81.299
-0.286,0.360,0.887,-11.719,-11.963,87.036
-0.297,0.565,0.954,-15.381,-10.010,84.778
-0.275,0.774,0.965,-14.038,-7.446,79.468
-0.348,0.842,1.106,-9.521,-5.920,70.862
-0.363,0.858,1.017,-0.793,-2.686,63.171
-0.290,0.728,0.995,-0.977,-3.479,58.899
-0.258,0.822,1.039,-7.629,-2.747,55.664
-0.276,1.026,1.032,-8.179,3.296,48.889
-0.273,1.095,1.001,-6.897,7.935,38.757
-0.260,1.011,0.941,-10.864,10.193,27.710
-0.248,1.013,0.893,-19.775,10.925,17.334
-0.239,1.103,0.874,-25.269,12.024,4.272
-0.228,1.154,0.841,-28.259,12.329,-12.146
-0.228,1.139,0.804,-30.640,10.742,-29.236
-0.229,1.029,0.788,-33.630,7.935,-44.800
-0.212,0.883,0.747,-35.583,4.700,-56.702
-0.212,0.713,0.784,-38.391,-0.061,-65.857
-0.223,0.615,0.857,-42.358,-2.625,-72.693
-0.214,0.548,0.881,-45.776,-2.014,-78.918
-0.184,0.404,0.817,-44.128,-1.404,-83.313
-0.221,0.146,0.944,-44.250,-3.784,-83.252
-0.187,0.108,0.947,-32.898,-1.953,-76.233
-0.193,0.018,0.958,-21.851,-1.831,-73.853
-0.198,-0.042,0.990,-14.954,-0.427,-70.984
-0.179,-0.125,0.935,-6.104,3.723,-64.453
-0.172,-0.241,0.942,-4.150,4.272,-55.847
-0.147,-0.286,0.911,-3.662,6.226,-45.654
-0.140,-0.333,0.858,-5.554,7.751,-35.522
-0.125,-0.379,0.729,-12.817,6.531,-24.597
-0.113,-0.417,0.659,-25.330,2.380,-11.902
-0.088,-0.387,0.596,-31.860,-2.136,3.845
-0.062,-0.317,0.534,-28.137,-6.531,19.775
-0.060,-0.279,0.535,-16.663,-11.658,33.447
-0.091,-0.211,0.603,-1.892,-17.517,45.532
-0.126,-0.122,0.665,16.418,-22.339,55.115
-0.134,-0.067,0.716,30.151,-26.489,63.293
-0.129,0.045,0.797,36.133,-28.625,71.777
-0.138,0.312,0.930,45.044,-28.809,79.041
-0.200,0.550,0.944,62.378,-26.611,82.336
-0.230,0.617,1.040,62.805,-25.818,83.740
-0.214,0.861,1.060,60.120,-23.315,83.008
-0.328,0.529,1.144,31.860,-20.203,78.064
-0.306,0.733,1.303,-10.742,-13.550,79.712
-0.315,1.168,1.240,-9.583,-3.967,68.726
-0.322,1.120,1.160,-11.475,2.869,49.988
-0.287,1.177,1.089,-3.723,5.432,36.926

-0.204,0.324,1.018,11.353,-16.846,90.637
-0.232,0.552,1.021,26.062,-14.099,92.834
-0.247,0.608,1.031,41.138,-13.428,94.238
-0.237,0.637,0.921,55.176,-15.686,96.436
-0.234,0.622,1.046,52.002,-19.531,95.825
